TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,RH,WS,WD,SR,RF,AT,NO2,Ozone,hour,day,month,PM25_lag_1,PM10_lag_1,PM25_lag_3,PM10_lag_3,PM25_lag_6,PM10_lag_6,PM25_lag_12,PM10_lag_12,PM25_lag_24,PM10_lag_24,PM25_lag_48,PM10_lag_48,PM25_lag_168,PM10_lag_168,PM25_roll_mean_6,PM10_roll_mean_6,WD_sin,WD_cos,target
2026-02-18,34.672916666666666,60.20333333333334,28.007499999999997,63.04291666666666,66.88958333333333,1.8150000000000002,205.68458333333334,83.69875,0.0,27.65833333333333,33.18666666666667,43.849583333333335,0,18,2,41.916666666666664,77.30208333333333,38.875,73.14583333333333,35.233333333333334,66.49958333333333,33.568333333333335,65.27055555555555,3.9812499999999997,5.4433333333333325,23.58583333333333,30.828333333333333,21.566190476190474,29.94,38.00048611111111,69.79916666666666,-0.4334166146625576,-0.9011936740426266,34.672916666666666
2026-02-19,46.83416666666667,87.75166666666667,29.5925,59.434583333333336,68.1025,1.7695833333333333,203.80875,81.41375000000001,0.0,28.4225,30.129166666666666,39.512499999999996,0,19,2,34.672916666666666,60.20333333333334,35.958333333333336,65.16333333333334,37.84041666666666,70.77208333333333,32.033750000000005,61.29083333333333,3.5545833333333334,4.98375,28.514166666666668,37.405,21.574166666666667,29.94,39.49944444444444,72.62909722222223,-0.40368502090991126,-0.9148980292322005,46.83416666666667
2026-02-20,75.35000000000001,155.80833333333334,29.662916666666664,65.94166666666666,66.77458333333333,1.7991666666666666,207.60708333333332,84.28375,0.0,29.723333333333333,25.841250000000002,53.713750000000005,0,20,2,46.83416666666667,87.75166666666667,41.916666666666664,77.30208333333333,38.739583333333336,72.20833333333333,30.56125,57.47083333333333,7.59,17.615416666666665,27.467083333333335,36.11,21.581666666666663,29.94,45.60118055555555,86.56243055555557,-0.4634055907020929,-0.8861462963337624,75.35000000000001
2026-02-21,51.62166666666667,103.07291666666667,30.83583333333333,54.7175,65.63583333333334,1.735,205.07583333333332,89.63416666666667,0.0,29.920833333333334,36.14458333333334,46.26083333333333,0,21,2,75.35000000000001,155.80833333333334,34.672916666666666,60.20333333333334,38.875,73.14583333333333,29.465,54.70249999999999,17.40458333333333,38.73875,25.880416666666665,35.600833333333334,21.59,29.94,47.725625,91.5502777777778,-0.4238174270587459,-0.9057476406380005,51.62166666666667
2026-02-22,51.208333333333336,98.15625,30.28,53.99375,64.63125000000001,1.6624999999999999,203.11249999999998,91.90833333333335,0.0,30.784166666666668,35.343333333333334,57.504999999999995,0,22,2,51.62166666666667,103.07291666666667,46.83416666666667,87.75166666666667,35.958333333333336,65.16333333333334,34.47083333333333,64.26,30.049166666666665,55.9475,21.55695652173913,29.94826086956522,21.59875,29.948333333333334,50.267291666666665,97.04909722222222,-0.3925377811857743,-0.9197358807515064,51.208333333333336
2026-02-23,47.21875,87.97916666666667,30.151666666666667,51.095,64.63375,1.78625,199.89333333333335,85.9875,0.0,29.6725,27.78625,45.407916666666665,0,23,2,51.208333333333336,98.15625,75.35000000000001,155.80833333333334,41.916666666666664,77.30208333333333,34.705416666666665,64.13458333333334,37.711666666666666,72.52499999999999,23.060625,31.205,21.60590909090909,29.95,51.150972222222215,98.82861111111112,-0.3402701404176159,-0.9403277256043108,47.21875
2026-02-24,47.475833333333334,87.66333333333334,30.123333333333335,54.50125,64.17875,1.82,202.56541666666666,91.87583333333333,0.0,28.444999999999997,23.739583333333332,39.843333333333334,0,24,2,47.21875,87.97916666666667,51.62166666666667,103.07291666666667,34.672916666666666,60.20333333333334,35.233333333333334,66.49958333333333,38.46208333333333,77.60083333333334,21.419166666666666,29.24083333333333,21.61375,29.95,53.28479166666667,103.40527777777777,-0.3837380094345052,-0.923442006904193,47.475833333333334
2026-02-25,35.666666666666664,70.22916666666667,29.835416666666664,56.57,64.15541666666667,1.8458333333333332,208.37708333333333,92.33875,0.0,28.411666666666665,29.00708333333333,45.30625,0,25,2,47.475833333333334,87.66333333333334,51.208333333333336,98.15625,46.83416666666667,87.75166666666667,37.84041666666666,70.77208333333333,40.032916666666665,81.26833333333333,20.005,26.4425,21.620833333333334,29.95,51.42354166666667,100.48486111111112,-0.47527233686345954,-0.879838738526752,35.666666666666664
2026-02-26,23.572916666666668,45.385416666666664,28.89708333333333,63.85,64.24499999999999,1.8687500000000001,210.17624999999998,105.58958333333334,0.0,27.592083333333335,19.59,50.995,0,26,2,35.666666666666664,70.22916666666667,47.21875,87.97916666666667,75.35000000000001,155.80833333333334,38.739583333333336,72.20833333333333,39.39875,80.39,23.462857142857143,30.457857142857144,21.63,29.95,42.79402777777778,82.08104166666668,-0.5026616479529977,-0.8644832373604341,23.572916666666668
2026-02-27,16.850833333333334,37.458333333333336,28.25,60.89541666666667,62.79833333333334,1.6941666666666666,206.87625,104.09791666666666,0.0,26.894166666666667,29.450833333333335,44.69083333333333,0,27,2,23.572916666666668,45.385416666666664,47.475833333333334,87.66333333333334,51.62166666666667,103.07291666666667,38.875,73.14583333333333,37.92583333333334,76.57000000000001,10.8995,13.635499999999999,21.638333333333335,29.95,36.99888888888889,71.14527777777778,-0.4520650063780873,-0.8919849942730987,16.850833333333334
