TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,RH,WS,WD,SR,RF,AT,NO2,Ozone
2025-09-26 18:00:00,21.75,29.95,31.77,61.64,71.83,2.23,203.77,94.35,0.0,26.9,19.09,40.3
2025-09-26 19:00:00,21.75,29.95,31.77,61.63,71.42,1.99,192.55,76.92,0.0,26.42,18.49,34.83
2025-09-26 20:00:00,21.75,29.95,31.77,61.63,71.22,1.72,190.28,68.53,0.0,26.2,19.0,30.45
2025-09-26 21:00:00,21.75,29.95,31.77,61.62,71.24,1.88,204.88,59.47,0.0,26.24,19.14,30.79
2025-09-26 22:00:00,21.75,29.95,31.77,61.61,71.05,1.6,186.66,64.15,0.0,26.01,19.09,31.77
2025-09-26 23:00:00,21.75,29.95,31.77,61.61,71.06,2.04,202.49,263.23,0.0,26.03,19.42,26.22
2025-09-27 00:00:00,21.75,29.95,31.77,61.6,70.99,1.66,189.76,267.12,0.0,25.94,19.19,19.66
2025-09-27 01:00:00,21.75,29.95,31.77,61.6,70.96,1.91,216.66,195.93,0.0,25.91,19.12,18.72
2025-09-27 02:00:00,21.75,29.95,31.77,61.59,70.9,1.78,208.19,86.25,0.0,25.84,18.2,21.77
2025-09-27 03:00:00,21.75,29.95,31.77,61.58,70.84,1.61,189.53,23.18,0.0,25.77,17.9,20.19
2025-09-27 04:00:00,21.75,29.95,31.77,61.58,70.81,2.13,202.46,0.0,0.0,25.75,18.48,20.26
2025-09-27 05:00:00,21.75,29.95,31.76,61.57,70.71,1.97,208.06,7.65,0.0,25.63,19.22,20.78
2025-09-27 06:00:00,21.75,29.95,31.76,61.56,70.61,1.56,150.37,5.42,0.0,25.52,21.53,18.24
2025-09-27 07:00:00,21.75,29.95,31.76,61.56,70.56,1.92,192.32,14.02,0.0,25.46,20.26,15.14
2025-09-27 08:00:00,21.76,29.95,31.76,61.55,70.41,2.08,207.06,9.12,0.0,25.29,20.23,16.43
2025-09-27 09:00:00,21.76,29.95,31.76,61.54,70.02,2.11,204.62,8.12,0.0,24.84,21.9,15.65
2025-09-27 10:00:00,21.76,29.95,31.76,61.54,70.03,2.12,205.18,12.68,0.0,24.86,21.27,16.46
2025-09-27 11:00:00,21.76,29.95,31.76,61.53,70.2,2.0,181.28,4.22,0.0,25.05,19.49,15.51
2025-09-27 12:00:00,21.76,29.95,31.76,61.53,70.36,2.09,195.83,18.8,0.0,25.24,19.06,26.69
2025-09-27 13:00:00,21.76,29.95,31.76,61.52,70.51,2.08,197.15,0.0,0.0,25.42,20.58,39.73
2025-09-27 14:00:00,21.76,29.95,31.76,61.51,70.51,2.02,201.49,58.35,0.0,25.42,20.97,40.72
2025-09-27 15:00:00,21.76,29.95,31.76,61.51,70.37,2.09,199.84,50.62,0.0,25.27,21.75,42.51
2025-09-27 16:00:00,21.76,29.95,31.76,61.5,70.23,2.1,199.99,32.12,0.0,25.11,19.13,38.64
2025-09-27 17:00:00,21.76,29.95,31.75,61.49,70.1,2.13,202.57,31.0,0.0,24.96,21.39,42.38
2025-09-27 18:00:00,21.76,29.95,31.75,61.49,70.14,2.12,200.78,22.9,0.0,25.01,21.73,41.94
2025-09-29 11:00:00,21.77,29.96,31.72,61.23,71.53,1.27,198.49,53.45,0.0,26.87,36.48,42.79
2025-09-29 12:00:00,21.77,29.96,31.72,61.23,72.31,1.42,250.14,84.1,0.0,27.76,48.22,51.37
2025-09-29 13:00:00,21.77,29.96,31.72,61.22,73.62,1.18,94.85,97.6,0.0,29.25,37.06,49.4
2025-09-29 14:00:00,21.77,29.96,31.72,61.21,73.8,1.7,216.89,38.5,0.0,29.47,30.03,50.51
2025-09-29 15:00:00,21.77,29.96,31.71,61.21,73.99,2.23,171.97,91.95,0.0,29.66,18.39,50.44
2025-09-29 16:00:00,21.77,29.96,31.71,61.2,73.97,2.21,199.54,133.75,0.0,29.63,17.78,47.73
2025-09-29 17:00:00,21.77,29.96,31.71,61.19,71.5,1.9,190.95,103.88,0.0,26.73,19.12,29.9
2025-09-29 18:00:00,21.77,29.96,31.71,61.19,71.18,1.29,146.19,155.1,0.0,26.35,29.68,30.62
2025-09-29 19:00:00,21.77,29.96,31.71,61.18,71.37,1.56,251.11,68.2,0.0,26.56,34.78,30.41
2025-09-29 20:00:00,21.77,29.96,31.71,61.17,71.21,1.59,203.39,68.35,0.0,26.38,31.66,30.39
2025-09-29 21:00:00,21.78,29.96,31.71,61.17,71.03,2.04,197.17,59.05,0.0,26.18,21.83,29.1
2025-09-29 22:00:00,21.78,29.96,31.71,61.16,70.8,1.92,227.72,37.9,0.0,25.91,25.12,25.08
2025-09-29 23:00:00,21.78,29.96,31.71,61.16,70.7,1.27,234.97,65.42,0.0,25.8,22.56,26.28
2025-09-30 00:00:00,21.78,29.96,31.71,61.15,70.53,1.67,243.06,43.43,0.0,25.62,29.18,25.17
2025-09-30 01:00:00,21.78,29.96,31.71,61.14,70.62,1.16,184.58,92.2,0.0,25.73,34.54,21.21
2025-09-30 02:00:00,21.78,29.96,31.7,61.14,70.57,1.17,182.16,30.45,0.0,25.67,40.88,18.18
2025-09-30 03:00:00,21.78,29.96,31.7,61.13,70.52,1.56,280.22,5.23,0.0,25.62,37.32,18.57
2025-09-30 04:00:00,21.78,29.96,31.7,61.12,70.51,1.77,199.99,27.02,0.0,25.62,28.83,18.38
2025-09-30 05:00:00,21.78,29.96,31.7,61.12,70.33,1.53,193.66,145.43,0.0,25.42,18.79,17.41
2025-09-30 06:00:00,21.78,29.96,31.7,61.11,70.38,1.42,236.94,55.2,0.0,25.48,27.25,17.03
2025-09-30 07:00:00,21.78,29.96,31.7,61.11,70.72,1.26,227.01,88.32,0.0,25.88,28.58,14.9
2025-09-30 08:00:00,21.78,29.96,31.7,61.1,71.75,1.43,226.94,133.5,0.0,27.11,21.18,15.59
2025-09-30 09:00:00,21.78,29.96,31.7,61.09,72.86,1.5,242.89,178.3,0.0,28.45,21.23,15.53
2025-09-30 10:00:00,21.78,29.96,31.7,61.09,72.21,1.39,174.79,130.2,0.0,27.71,20.33,16.43
2025-09-30 11:00:00,21.78,29.96,31.7,61.08,72.83,1.15,222.45,214.55,0.0,28.39,21.68,34.21
2025-09-30 12:00:00,21.78,29.96,31.7,61.07,74.22,1.88,151.98,202.58,0.0,30.04,20.2,42.33
2025-09-30 13:00:00,21.78,29.96,31.7,61.07,74.12,2.13,191.81,201.75,0.0,29.86,19.11,39.21
2025-09-30 14:00:00,21.78,29.96,31.69,61.06,74.25,2.4,200.41,162.47,0.0,30.09,20.57,41.12
2025-09-30 15:00:00,21.78,29.96,31.69,61.06,74.02,2.27,194.52,158.32,0.0,29.73,20.51,49.86
2025-09-30 16:00:00,21.78,29.96,31.69,61.05,73.84,1.48,176.71,181.3,0.0,29.55,22.41,50.7
2025-09-30 17:00:00,21.78,29.96,31.69,61.04,73.72,2.26,193.62,179.85,0.0,29.47,20.74,42.2
2025-09-30 18:00:00,21.78,29.96,31.69,61.04,72.45,2.24,216.13,214.05,0.0,27.93,19.95,30.59
2025-09-30 19:00:00,21.78,29.96,31.69,61.03,72.13,1.07,206.55,220.6,0.0,27.51,21.11,28.79
2025-09-30 20:00:00,21.78,29.96,31.69,61.02,72.09,1.57,192.58,270.98,0.0,27.49,21.48,30.47
2025-09-30 21:00:00,21.78,29.96,31.69,61.02,71.81,0.97,241.19,242.65,0.0,27.17,19.83,22.89
2025-09-30 22:00:00,21.78,29.96,31.69,61.01,71.62,1.23,247.65,136.5,0.0,26.94,21.14,19.82
2025-09-30 23:00:00,21.78,29.96,31.69,61.01,71.46,1.31,171.45,148.82,0.0,26.74,26.04,21.2
2025-10-01 00:00:00,21.78,29.96,31.69,61.0,71.35,1.24,209.96,129.33,0.0,26.62,40.8,21.86
2025-10-01 01:00:00,21.78,29.96,31.68,60.99,71.14,1.62,216.19,10.0,0.0,26.39,24.64,20.09
2025-10-01 02:00:00,21.78,29.96,31.68,60.99,71.15,1.55,186.34,0.0,0.0,26.43,19.98,20.47
2025-10-01 03:00:00,21.79,29.96,31.68,60.98,71.18,1.19,240.62,12.2,0.0,26.5,30.48,16.31
2025-10-01 04:00:00,21.79,29.96,31.68,60.97,71.2,0.89,212.12,1.45,0.0,26.52,36.85,16.31
2025-10-01 05:00:00,21.79,29.96,31.68,60.97,71.18,1.52,173.49,4.4,0.0,26.48,33.21,15.52
2025-10-01 06:00:00,21.79,29.96,31.68,60.96,71.16,1.2,102.15,38.08,0.0,26.47,35.34,16.46
2025-10-01 07:00:00,21.79,29.96,31.68,60.96,71.79,1.44,174.38,78.0,0.0,27.22,35.93,15.9
2025-10-01 08:00:00,21.79,29.96,31.68,60.95,72.77,1.69,193.93,84.05,0.0,28.4,34.16,18.92
2025-10-01 09:00:00,21.79,29.96,31.68,60.94,74.58,2.32,183.23,3.9,0.0,30.52,21.46,19.28
2025-10-01 10:00:00,21.79,29.96,31.68,60.94,75.61,2.52,210.98,0.0,0.0,31.68,17.78,18.41
2025-10-01 11:00:00,21.79,29.96,31.68,60.93,74.66,2.43,190.59,0.03,0.0,30.43,18.1,40.12
2025-10-01 12:00:00,21.79,29.96,31.68,60.92,75.84,2.23,193.45,0.95,0.0,31.85,17.57,51.94
2025-10-01 13:00:00,21.79,29.96,31.67,60.92,76.15,2.73,204.68,76.5,0.0,32.45,17.38,62.15
2025-10-01 14:00:00,21.79,29.96,31.67,60.91,75.6,2.79,208.8,48.18,0.0,32.33,17.7,58.71
2025-10-01 15:00:00,21.79,29.96,31.67,60.91,75.59,2.76,209.45,0.33,0.0,32.1,17.72,60.81
2025-10-01 16:00:00,21.79,29.96,31.67,60.9,75.04,2.69,210.06,107.2,0.0,31.42,17.59,47.33
2025-10-01 17:00:00,21.79,29.96,31.67,60.89,74.43,2.54,211.1,98.47,0.0,30.23,19.49,45.68
2025-10-01 18:00:00,21.79,29.96,31.67,60.89,73.32,2.24,192.9,12.12,0.0,28.97,22.2,44.63
2025-10-01 19:00:00,21.79,29.96,31.67,60.88,73.0,1.79,175.38,0.0,0.0,28.53,36.01,45.99
2025-10-01 20:00:00,21.79,29.96,31.67,60.87,72.72,1.39,159.99,0.0,0.0,28.19,30.29,34.22
2025-10-01 21:00:00,21.79,29.96,31.67,60.87,72.4,2.1,208.67,0.0,0.0,27.8,32.69,30.58
2025-10-01 22:00:00,21.79,29.96,31.67,60.86,71.92,2.03,196.3,0.0,0.0,27.24,21.6,30.58
2025-10-01 23:00:00,21.79,29.96,31.67,60.86,70.89,1.75,158.71,0.0,0.0,26.03,18.27,30.0
2025-10-02 00:00:00,21.79,29.96,31.66,60.85,70.86,1.78,229.32,0.0,0.0,26.01,27.34,23.36
2025-10-02 01:00:00,21.79,29.96,31.66,60.84,70.85,1.52,197.53,0.0,0.0,26.01,30.24,22.01
2025-10-02 02:00:00,21.79,29.96,31.66,60.84,70.72,2.12,200.44,0.0,0.0,25.84,24.46,19.2
2025-10-02 03:00:00,21.79,29.96,31.66,60.83,70.44,2.03,204.51,0.0,0.0,25.52,21.25,21.54
2025-10-02 04:00:00,21.79,29.96,31.66,60.82,70.38,1.86,210.14,0.0,0.0,25.45,20.19,19.29
2025-10-02 05:00:00,21.79,29.96,31.66,60.82,70.32,2.17,121.95,0.0,0.0,25.39,28.85,20.19
2025-10-02 06:00:00,21.79,29.96,31.66,60.81,70.37,1.89,155.62,0.0,0.0,25.44,26.24,15.77
2025-10-02 07:00:00,21.79,29.96,31.66,60.8,70.46,1.97,171.8,0.0,0.0,25.54,20.39,16.25
2025-10-02 08:00:00,21.79,29.96,31.66,60.8,71.14,1.74,121.22,0.0,0.0,26.34,29.66,16.27
2025-10-02 09:00:00,21.79,29.96,31.66,60.79,73.31,1.81,160.12,0.35,0.0,28.87,50.32,18.09
2025-10-02 10:00:00,21.8,29.96,31.66,60.79,75.16,0.97,190.73,50.2,0.0,30.98,53.2,35.12
2025-10-02 11:00:00,21.8,29.96,31.66,60.78,75.98,1.79,186.76,125.42,0.0,32.18,27.99,50.73
2025-10-02 12:00:00,21.8,29.96,31.65,60.77,76.4,2.44,215.45,178.75,0.0,32.91,21.46,48.0
2025-10-02 13:00:00,21.8,29.96,31.65,60.77,75.49,2.85,211.04,196.68,0.0,33.4,18.35,58.66
2025-10-02 14:00:00,21.8,29.96,31.65,60.76,74.6,2.9,210.07,204.12,0.0,33.74,17.91,61.05
2025-10-02 15:00:00,21.8,29.96,31.65,60.75,74.72,2.75,213.64,175.18,0.0,32.43,18.21,61.41
2025-10-02 16:00:00,21.8,29.96,31.65,60.75,75.42,2.66,213.9,191.35,0.0,31.7,18.24,59.51
2025-10-02 17:00:00,21.8,29.96,31.65,60.74,75.25,2.6,213.57,169.88,0.0,30.96,18.49,51.07
2025-10-02 18:00:00,21.8,29.96,31.65,60.74,74.06,2.2,207.72,197.8,0.0,29.63,21.09,35.34
2025-10-02 19:00:00,21.8,29.96,31.65,60.73,73.39,2.01,194.56,158.32,0.0,28.83,23.25,35.49
2025-10-02 20:00:00,21.8,29.96,31.65,60.72,72.76,2.15,189.23,185.68,0.0,28.08,23.39,36.57
2025-10-02 21:00:00,21.8,29.96,31.65,60.72,72.19,1.99,196.06,208.25,0.0,27.42,20.63,34.62
2025-10-02 22:00:00,21.8,29.96,31.65,60.71,71.88,1.99,187.62,118.33,0.0,27.06,19.91,29.86
2025-10-02 23:00:00,21.8,29.96,31.64,60.7,71.86,1.98,180.92,12.5,0.0,27.04,24.98,25.64
2025-10-03 00:00:00,21.8,29.96,31.64,60.7,71.57,1.28,193.44,0.0,0.0,26.7,21.73,25.71
2025-10-03 01:00:00,21.8,29.96,31.64,60.69,71.46,1.75,134.26,0.0,0.0,26.57,29.95,24.91
2025-10-03 02:00:00,21.8,29.96,31.64,60.69,71.5,1.55,144.79,0.0,0.0,26.62,29.07,19.22
2025-10-03 03:00:00,21.8,29.96,31.64,60.68,71.43,1.55,162.37,0.0,0.0,26.54,29.83,16.43
2025-10-03 04:00:00,21.8,29.96,31.64,60.67,71.46,1.94,189.86,0.0,0.0,26.59,19.52,15.25
2025-10-03 05:00:00,21.8,29.96,31.64,60.67,71.38,2.06,196.14,0.0,0.0,26.5,18.26,14.82
2025-10-03 06:00:00,21.8,29.96,31.64,60.66,71.15,1.58,201.37,0.0,0.0,26.23,18.56,14.95
2025-10-03 07:00:00,21.8,29.96,31.64,60.65,71.8,1.27,170.07,0.0,0.0,26.98,28.53,22.21
2025-10-03 08:00:00,21.8,29.96,31.64,60.65,73.05,2.14,144.26,0.0,0.0,28.45,28.67,32.42
2025-10-03 09:00:00,21.8,29.96,31.64,60.64,73.9,2.5,190.67,98.4,0.0,29.48,19.18,33.63
2025-10-03 10:00:00,21.8,29.96,31.64,60.64,75.28,2.61,206.8,796.82,0.0,31.04,18.73,31.04
2025-10-03 11:00:00,21.8,29.96,31.63,60.63,76.32,2.23,202.01,769.83,0.0,32.21,18.23,44.73
2025-10-03 12:00:00,21.8,29.96,31.63,60.62,76.05,2.48,199.06,470.62,0.0,31.92,17.34,51.76
2025-10-03 13:00:00,21.8,29.96,31.63,60.62,74.15,2.12,138.55,444.15,0.0,29.6,28.28,51.88
2025-10-03 14:00:00,21.8,29.96,31.63,60.61,74.76,1.81,206.75,569.62,0.0,30.31,21.54,52.02
2025-10-03 15:00:00,21.8,29.96,31.63,60.6,75.4,1.73,174.04,576.75,0.0,31.05,32.99,51.9
2025-10-03 16:00:00,21.81,29.96,31.63,60.6,73.62,2.16,200.95,542.52,0.0,29.01,24.74,55.84
2025-10-03 17:00:00,21.81,29.96,31.63,60.59,72.29,1.93,124.79,479.15,0.0,27.47,27.73,55.2
2025-10-03 18:00:00,21.81,29.96,31.63,60.59,72.05,2.16,111.93,541.75,0.0,27.2,34.15,47.88
2025-10-03 19:00:00,21.81,29.96,31.63,60.58,71.99,2.21,128.14,522.17,0.0,27.19,33.41,31.6
2025-10-03 20:00:00,21.81,29.96,31.63,60.57,72.05,1.92,87.95,512.17,0.0,27.33,40.12,32.51
2025-10-03 21:00:00,21.81,29.96,31.63,60.57,72.07,1.77,175.28,450.48,0.0,27.38,46.64,23.74
2025-10-03 22:00:00,21.81,29.96,31.62,60.56,71.88,1.85,186.08,91.6,0.0,27.15,25.83,23.42
2025-10-03 23:00:00,21.81,29.96,31.62,60.55,71.68,1.94,177.36,121.28,0.0,26.94,20.36,23.16
2025-10-04 00:00:00,21.81,29.96,31.62,60.55,71.63,1.69,165.51,14.6,0.0,26.89,19.11,23.72
2025-10-04 01:00:00,21.81,29.96,31.62,60.54,71.53,2.1,180.29,22.67,0.0,26.75,21.96,23.4
2025-10-04 02:00:00,21.81,29.96,31.62,60.54,71.37,2.12,153.07,0.0,0.0,26.77,25.27,23.44
2025-10-04 03:00:00,21.81,29.96,31.62,60.53,71.28,2.08,170.2,0.0,0.0,26.73,30.92,24.36
2025-10-04 04:00:00,21.81,29.96,31.62,60.52,71.25,2.0,181.0,0.53,0.0,26.62,25.79,22.84
2025-10-04 05:00:00,21.81,29.96,31.62,60.52,71.23,2.05,187.59,0.57,0.0,26.61,27.31,23.54
2025-10-04 06:00:00,21.81,29.96,31.62,60.51,71.14,1.98,189.58,19.8,0.0,26.5,19.69,21.43
2025-10-04 07:00:00,21.81,29.96,31.62,60.5,71.37,2.19,172.07,0.0,0.0,26.77,22.15,19.04
2025-10-04 08:00:00,21.81,29.96,31.62,60.5,72.06,2.26,197.97,0.05,0.0,27.58,31.68,17.97
2025-10-04 09:00:00,21.81,29.96,31.62,60.49,74.03,1.75,144.73,2.0,0.0,29.77,49.09,19.21
2025-10-04 10:00:00,21.81,29.96,31.61,60.49,75.5,1.83,153.64,144.03,0.0,31.94,42.7,25.11
2025-10-04 11:00:00,21.81,29.96,31.61,60.48,74.14,1.93,189.54,552.95,0.0,34.1,20.22,40.91
2025-10-04 12:00:00,21.81,29.96,31.61,60.47,73.03,2.55,203.01,519.58,0.0,34.31,18.01,59.0
2025-10-04 13:00:00,21.81,29.96,31.61,60.47,73.11,2.86,201.26,488.05,0.0,34.14,17.77,58.07
2025-10-04 14:00:00,21.81,29.96,31.61,60.46,73.1,2.85,210.48,479.3,0.0,34.19,17.72,60.36
2025-10-04 15:00:00,21.81,29.96,31.61,60.45,75.3,2.61,217.08,405.67,0.0,32.21,20.58,60.18
2025-10-04 16:00:00,21.81,29.96,31.61,60.45,75.29,2.08,244.4,412.6,0.0,30.94,27.61,59.9
2025-10-04 17:00:00,21.81,29.96,31.61,60.44,75.02,2.23,220.7,474.07,0.0,30.53,22.82,58.52
2025-10-04 18:00:00,21.81,29.96,31.61,60.43,74.09,2.38,211.05,297.2,0.0,29.45,21.39,46.12
2025-10-04 19:00:00,21.81,29.96,31.61,60.43,73.42,2.34,203.39,43.7,0.0,28.68,18.88,26.64
2025-10-04 20:00:00,21.81,29.96,31.61,60.42,73.0,2.28,199.54,45.85,0.0,28.19,17.48,26.59
2025-10-04 21:00:00,21.81,29.96,31.6,60.42,72.74,1.94,199.46,20.57,0.0,27.89,17.96,27.21
2025-10-04 22:00:00,21.82,29.96,31.6,60.41,72.55,1.76,203.81,34.48,0.0,27.66,21.97,25.49
2025-10-04 23:00:00,21.82,29.96,31.6,60.4,72.22,2.17,191.2,3.62,0.0,27.29,17.81,26.39
2025-10-05 00:00:00,21.82,29.96,31.6,60.4,71.93,1.83,186.85,0.5,0.0,26.95,17.93,26.5
2025-10-05 01:00:00,21.82,29.96,31.6,60.39,71.81,1.62,214.93,0.0,0.0,26.83,18.15,18.93
2025-10-05 02:00:00,21.82,29.96,31.6,60.38,71.61,2.21,189.97,0.05,0.0,26.59,17.65,17.01
2025-10-05 03:00:00,21.82,29.96,31.6,60.38,71.43,2.18,201.85,0.0,0.0,26.38,17.67,17.52
2025-10-05 04:00:00,21.82,29.96,31.6,60.37,71.35,2.21,204.97,0.0,0.0,26.3,17.91,17.31
2025-10-05 05:00:00,21.82,29.96,31.6,60.37,71.24,2.14,205.08,0.25,0.0,26.18,18.4,17.44
2025-10-05 06:00:00,21.82,29.96,31.6,60.36,71.22,1.83,201.25,0.12,0.0,26.15,18.38,17.34
2025-10-05 07:00:00,21.82,29.96,31.6,60.35,71.54,2.16,195.36,0.45,0.0,26.52,18.15,17.8
2025-10-05 08:00:00,21.82,29.96,31.59,60.35,72.44,2.02,141.66,1.35,0.0,27.55,38.12,17.92
2025-10-05 09:00:00,21.82,29.96,31.59,60.34,73.83,2.04,157.04,4.78,0.0,29.16,61.51,17.62
2025-10-05 10:00:00,21.82,29.96,31.59,60.33,74.31,2.39,194.09,95.4,0.0,29.71,21.38,25.2
2025-10-05 11:00:00,21.82,29.96,31.59,60.33,75.4,2.15,168.82,530.9,0.0,30.98,18.35,49.2
2025-10-05 12:00:00,21.82,29.96,31.59,60.32,75.53,2.59,192.0,521.58,0.0,31.77,17.7,51.06
2025-10-05 13:00:00,21.82,29.96,31.59,60.32,74.69,1.75,166.17,502.68,0.0,30.49,20.81,50.94
2025-10-05 14:00:00,21.82,29.96,31.59,60.31,71.96,1.8,188.31,411.35,0.0,26.99,18.38,50.48
2025-10-05 15:00:00,21.82,29.96,31.59,60.3,71.53,1.48,134.39,487.88,0.0,26.5,19.07,49.55
2025-10-05 16:00:00,21.82,29.96,31.59,60.3,71.55,1.81,196.71,438.75,0.0,26.52,35.46,50.93
2025-10-05 17:00:00,21.82,29.96,31.59,60.29,71.28,1.0,222.14,19.43,0.0,26.22,35.47,31.24
2025-10-05 18:00:00,21.82,29.96,31.59,60.28,71.02,1.28,167.43,0.0,0.0,25.93,41.08,30.58
2025-10-05 19:00:00,21.82,29.96,31.59,60.28,70.92,1.17,92.04,0.0,0.0,25.8,41.36,30.61
2025-10-05 20:00:00,21.82,29.96,31.58,60.27,70.8,1.34,123.24,0.35,0.0,25.67,36.41,30.09
2025-10-05 21:00:00,21.82,29.96,31.58,60.27,70.68,1.85,202.94,14.47,0.0,25.54,23.04,30.29
2025-10-05 22:00:00,21.82,29.96,31.58,60.26,70.53,1.91,199.54,0.0,0.0,25.36,21.45,30.01
2025-10-05 23:00:00,21.82,29.96,31.58,60.25,70.55,1.78,197.03,0.98,0.0,25.38,19.84,30.72
2025-10-06 00:00:00,21.82,29.96,31.58,60.25,70.37,1.91,200.26,0.4,0.0,25.17,19.77,29.34
2025-10-06 01:00:00,21.82,29.96,31.58,60.24,70.15,2.0,200.78,1.05,0.0,24.93,19.25,25.57
2025-10-06 02:00:00,21.82,29.96,31.58,60.23,70.13,1.86,211.3,45.35,0.0,24.91,20.59,25.07
2025-10-06 03:00:00,21.82,29.96,31.58,60.23,70.02,1.87,197.05,84.97,0.0,24.78,21.37,25.35
2025-10-06 04:00:00,21.82,29.96,31.58,60.22,69.94,1.86,206.85,59.73,0.0,24.68,20.19,24.63
2025-10-06 05:00:00,21.83,29.96,31.58,60.22,69.98,1.77,202.87,91.62,0.0,24.74,21.27,16.26
2025-10-06 06:00:00,21.83,29.96,31.58,60.21,69.98,1.91,197.69,100.4,0.0,24.75,24.13,16.13
2025-10-06 07:00:00,21.83,29.96,31.57,60.2,69.92,1.97,202.36,115.4,0.0,24.67,22.21,16.06
2025-10-06 08:00:00,21.83,29.96,31.57,60.2,70.3,1.88,205.36,117.67,0.0,25.11,22.08,16.14
2025-10-06 09:00:00,21.83,29.96,31.57,60.19,71.87,2.19,176.94,82.83,0.0,26.92,41.29,16.05
2025-10-06 10:00:00,21.83,29.96,31.57,60.18,74.77,2.02,144.53,0.0,0.0,31.28,51.84,16.61
2025-10-06 14:00:00,21.83,29.96,31.57,60.16,74.33,2.59,205.41,297.77,4.1,30.95,19.05,54.57
2025-10-06 15:00:00,21.83,29.96,31.57,60.15,74.06,1.93,174.22,315.0,0.0,29.46,30.62,54.92
2025-10-06 16:00:00,21.83,29.96,31.57,60.15,74.73,2.06,148.83,315.0,0.0,30.41,20.93,55.87
2025-10-06 17:00:00,21.83,29.96,31.57,60.14,73.92,1.74,196.5,208.03,0.2,29.28,20.29,55.94
2025-10-06 18:00:00,21.83,29.96,31.57,60.13,72.27,2.19,200.78,155.42,0.0,27.38,21.37,52.65
2025-10-06 19:00:00,21.83,29.96,31.56,60.13,71.83,1.87,218.6,0.0,0.0,26.87,21.5,34.75
2025-10-06 20:00:00,21.83,29.96,31.56,60.12,71.67,2.14,202.17,0.0,0.0,26.69,21.7,34.72
2025-10-06 21:00:00,21.83,29.96,31.56,60.12,71.29,1.51,195.27,0.0,0.0,26.26,20.91,33.2
2025-10-06 22:00:00,21.83,29.96,31.56,60.11,71.18,1.32,247.22,0.0,0.0,26.13,22.44,26.38
2025-10-06 23:00:00,21.83,29.96,31.56,60.1,71.01,2.02,196.34,0.0,0.0,25.95,19.99,26.79
2025-10-07 00:00:00,21.83,29.96,31.56,60.1,70.78,1.59,170.18,0.0,0.0,25.68,21.78,26.63
2025-10-07 01:00:00,21.83,29.96,31.56,60.09,70.81,1.78,205.76,0.0,0.0,25.72,22.97,27.28
2025-10-07 02:00:00,21.83,29.96,31.56,60.08,71.0,1.45,222.29,0.0,0.0,25.95,45.15,18.09
2025-10-07 03:00:00,21.83,29.96,31.56,60.08,70.97,2.12,188.2,0.0,0.0,25.91,28.7,16.98
2025-10-07 04:00:00,21.83,29.96,31.56,60.07,71.01,1.73,199.39,0.0,0.0,25.95,33.15,19.74
2025-10-07 05:00:00,21.83,29.96,31.56,60.06,70.96,2.13,193.42,0.0,0.0,25.9,27.19,20.24
2025-10-07 06:00:00,21.83,29.96,31.55,60.06,70.92,1.85,186.06,0.0,0.0,25.87,23.5,20.42
2025-10-07 07:00:00,21.83,29.96,31.55,60.05,71.29,1.81,87.6,0.0,0.0,26.3,29.75,22.41
2025-10-07 08:00:00,21.83,29.96,31.55,60.05,72.51,1.31,129.27,0.0,0.0,27.71,20.19,29.93
2025-10-07 09:00:00,21.83,29.96,31.55,60.04,74.08,1.29,172.13,0.0,0.0,29.57,21.45,29.49
2025-10-07 10:00:00,21.83,29.96,31.55,60.03,75.05,2.29,174.56,140.1,0.0,31.89,21.8,38.13
2025-10-07 11:00:00,21.84,29.96,31.55,60.03,73.57,2.5,194.62,375.0,0.0,33.24,21.05,51.62
2025-10-07 12:00:00,21.84,29.96,31.55,60.02,72.52,2.67,209.17,375.0,0.0,33.88,20.84,50.39
2025-10-07 13:00:00,21.84,29.96,31.55,60.01,72.09,2.27,211.45,375.0,0.0,34.19,21.34,52.57
2025-10-07 14:00:00,21.84,29.96,31.55,60.01,72.62,2.69,220.44,382.65,0.0,33.55,21.86,50.82
2025-10-07 15:00:00,21.84,29.96,31.55,60.0,74.34,2.28,223.34,432.9,0.0,31.84,21.47,52.83
2025-10-07 16:00:00,21.84,29.96,31.55,60.0,74.08,2.17,179.83,376.42,0.0,29.79,19.92,47.42
2025-10-07 17:00:00,21.84,29.96,31.55,59.99,74.17,2.38,198.86,132.9,0.0,29.8,20.45,43.15
2025-10-07 18:00:00,21.84,29.96,31.54,59.98,73.45,2.29,198.47,132.9,0.0,28.95,21.64,38.73
2025-10-07 19:00:00,21.84,29.96,31.54,59.98,73.0,2.21,196.28,46.05,0.0,28.42,21.64,40.65
2025-10-07 20:00:00,21.84,29.96,31.54,59.97,72.59,2.19,190.39,0.0,0.0,27.95,20.45,42.69
2025-10-07 21:00:00,21.84,29.96,31.54,59.96,72.27,2.03,198.46,0.0,0.0,27.58,20.82,39.24
2025-10-07 22:00:00,21.84,29.96,31.54,59.96,71.99,1.19,77.38,0.0,0.0,27.25,21.46,44.03
2025-10-07 23:00:00,21.84,29.96,31.54,59.95,71.77,2.03,180.46,0.0,0.0,27.01,19.91,29.68
2025-10-08 00:00:00,21.84,29.96,31.54,59.95,71.71,2.06,199.65,0.0,0.0,26.94,20.8,30.79
