TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,Ozone,RH,WS,WD,SR,RF,AT
2025-12-26 11:00:00,82.28,138.55,34.0,36.26,29.67,33.37,0.97,116.19,436.35,0.0,31.19
2025-12-26 12:00:00,62.28,102.81,38.43,26.64,46.28,27.22,0.99,95.07,460.88,0.0,32.2
2025-12-26 13:00:00,55.29,90.41,39.38,22.49,46.22,24.32,0.57,86.39,436.08,0.0,32.92
2025-12-26 14:00:00,67.87,113.56,38.91,27.8,92.17,29.81,0.84,225.55,299.78,0.0,32.16
2025-12-26 15:00:00,79.24,134.85,33.93,39.96,104.28,38.79,1.14,279.16,128.38,0.0,30.49
2025-12-26 16:00:00,83.52,146.08,30.48,49.51,113.38,47.96,1.09,285.84,44.48,0.0,29.05
2025-12-26 17:00:00,83.71,149.39,28.51,57.33,99.73,52.12,1.03,278.43,6.05,0.0,27.93
2025-12-26 18:00:00,94.3,169.83,26.84,62.3,84.91,58.5,1.09,201.12,0.0,0.0,26.68
2025-12-26 19:00:00,99.11,178.85,25.97,67.08,77.75,62.64,1.14,271.54,0.0,0.0,26.48
2025-12-26 20:00:00,76.17,130.74,25.5,68.83,51.23,64.5,0.93,265.71,0.0,0.0,25.86
2025-12-26 21:00:00,71.6,121.18,25.08,63.48,42.7,59.62,0.92,253.17,0.0,0.0,24.94
2025-12-26 22:00:00,80.7,136.92,24.61,63.19,17.39,61.74,0.94,274.98,0.0,0.0,24.01
2025-12-26 23:00:00,82.12,138.82,24.41,60.77,0.38,62.28,0.97,284.72,0.0,0.0,23.56
2025-12-27 00:00:00,85.34,146.73,24.0,62.14,0.56,63.47,0.96,296.5,0.0,0.0,23.2
2025-12-27 01:00:00,92.4,162.54,23.61,64.67,0.33,65.7,0.94,298.98,0.0,0.0,22.68
2025-12-27 02:00:00,103.21,182.62,23.24,69.17,0.58,68.23,0.74,196.19,0.0,0.0,22.62
2025-12-27 03:00:00,104.4,184.19,23.16,67.33,0.68,66.35,0.84,99.5,0.0,0.0,22.75
2025-12-27 04:00:00,99.36,172.9,22.99,67.21,0.84,64.16,1.06,97.32,0.0,0.0,22.9
2025-12-27 05:00:00,103.37,180.45,22.45,68.94,0.38,67.66,0.72,69.95,0.0,0.0,22.23
2025-12-27 06:00:00,109.07,192.65,22.36,69.44,0.56,64.77,1.18,97.71,0.0,0.0,22.48
2025-12-27 07:00:00,105.49,185.75,22.64,66.91,0.59,61.21,1.24,95.68,7.53,0.0,22.77
2025-12-27 08:00:00,99.83,174.57,24.71,59.5,2.22,53.36,1.25,100.24,119.3,0.0,24.5
2025-12-27 09:00:00,83.57,143.35,28.46,47.15,10.55,44.38,1.36,106.37,274.75,0.0,26.72
2025-12-27 10:00:00,72.89,121.16,32.34,38.13,25.23,37.18,1.27,107.58,397.82,0.0,29.11
2025-12-27 11:00:00,66.46,109.77,35.37,33.08,35.7,32.86,1.26,109.05,470.57,0.0,31.02
2025-12-27 12:00:00,48.62,79.28,38.4,27.59,37.53,26.98,1.32,95.66,493.48,0.0,32.72
2025-12-27 13:00:00,44.38,71.75,40.85,23.79,47.42,25.62,0.72,172.0,447.43,0.0,33.34
2025-12-27 14:00:00,44.65,72.05,40.7,24.44,64.75,26.85,0.65,185.8,312.48,0.0,33.19
2025-12-27 15:00:00,59.1,98.67,34.67,42.02,84.5,41.37,1.05,267.93,134.95,0.0,31.31
2025-12-27 16:00:00,62.07,104.72,31.14,48.42,91.02,48.16,1.05,287.51,45.35,0.0,29.64
2025-12-27 17:00:00,65.67,112.23,28.99,55.94,84.44,53.3,1.04,283.02,5.9,0.0,28.48
2025-12-27 18:00:00,67.2,113.64,27.21,64.8,47.69,65.68,0.73,263.24,0.0,0.0,26.69
2025-12-27 19:00:00,75.29,126.35,25.89,65.81,34.59,64.8,0.77,273.87,0.0,0.0,25.52
2025-12-27 20:00:00,80.11,135.27,25.33,64.87,20.19,62.99,0.91,253.64,0.0,0.0,24.91
2025-12-27 21:00:00,81.57,138.49,25.03,63.09,15.57,59.57,0.95,255.73,0.0,0.0,24.72
2025-12-27 22:00:00,91.32,154.34,25.06,63.17,1.81,61.76,0.93,274.41,0.0,0.0,24.46
2025-12-27 23:00:00,89.95,151.85,24.75,64.32,0.67,65.02,0.95,276.36,0.0,0.0,23.91
2025-12-28 00:00:00,104.53,180.12,24.3,66.11,0.55,67.5,0.98,301.12,0.0,0.0,23.48
2025-12-28 01:00:00,117.56,204.91,23.9,68.0,0.55,65.76,0.73,247.32,0.0,0.0,23.41
2025-12-28 02:00:00,97.92,168.67,23.59,66.15,0.67,61.91,0.7,80.49,0.0,0.0,23.62
2025-12-28 03:00:00,100.13,173.96,23.17,66.68,0.49,66.21,0.8,298.72,0.0,0.0,22.53
2025-12-28 04:00:00,102.76,178.74,22.76,68.66,0.36,68.81,0.93,126.35,0.0,0.0,22.23
2025-12-28 05:00:00,100.89,176.98,22.64,68.85,0.72,64.11,1.11,99.45,0.0,0.0,22.91
2025-12-28 06:00:00,97.34,169.89,22.75,67.21,0.66,64.21,1.17,99.95,0.0,0.0,22.59
2025-12-28 07:00:00,96.04,169.68,22.8,66.97,0.79,61.42,1.22,99.22,7.75,0.0,22.88
2025-12-28 08:00:00,94.7,166.35,25.03,60.3,1.93,55.3,1.23,101.11,129.65,0.0,24.79
2025-12-28 09:00:00,86.9,150.03,29.11,48.01,7.28,46.61,1.18,105.4,279.0,0.0,27.38
2025-12-28 10:00:00,76.89,128.79,32.2,38.17,25.9,37.67,1.37,105.61,405.65,0.0,29.12
2025-12-28 11:00:00,72.93,120.33,35.14,32.88,40.15,31.68,1.36,100.66,472.4,0.0,30.92
2025-12-28 12:00:00,62.36,100.6,38.56,27.12,59.26,27.96,0.86,109.98,484.85,0.0,32.47
2025-12-28 13:00:00,59.52,95.6,39.91,25.19,76.27,25.48,0.49,185.77,428.45,0.0,33.22
2025-12-28 14:00:00,54.01,87.72,40.48,25.78,91.5,27.62,0.97,263.08,314.2,0.0,32.66
2025-12-28 15:00:00,80.77,138.02,34.22,41.04,103.62,34.34,1.11,272.62,139.93,0.0,31.02
2025-12-28 16:00:00,80.39,138.2,31.03,48.08,105.91,39.21,1.2,281.16,47.17,0.0,29.84
2025-12-28 17:00:00,80.76,139.24,28.77,53.86,97.08,46.86,0.93,210.14,6.45,0.0,28.27
2025-12-28 18:00:00,93.76,167.26,26.86,66.87,90.78,60.51,0.81,277.78,0.0,0.0,26.37
2025-12-28 19:00:00,100.24,181.45,25.78,70.89,72.57,69.0,0.84,267.2,0.0,0.0,25.37
2025-12-28 20:00:00,96.39,170.93,25.28,70.97,48.03,71.41,0.9,257.1,0.0,0.0,24.94
2025-12-28 21:00:00,90.92,157.18,24.94,67.11,25.38,65.69,0.91,273.31,0.0,0.0,24.45
2025-12-28 22:00:00,92.14,156.92,24.69,63.95,0.43,63.78,0.94,283.55,0.0,0.0,24.06
2025-12-28 23:00:00,82.39,138.95,24.37,59.51,0.35,59.01,0.99,288.58,0.0,0.0,23.71
2025-12-29 00:00:00,89.67,153.08,23.99,61.13,0.44,60.86,0.89,290.63,0.0,0.0,23.18
2025-12-29 01:00:00,103.44,179.56,23.48,62.45,0.98,62.47,0.88,240.21,0.0,0.0,22.82
2025-12-29 02:00:00,103.07,179.73,23.04,63.19,0.49,63.21,0.88,298.63,0.0,0.0,22.3
2025-12-29 03:00:00,103.52,180.2,22.75,66.24,0.55,66.2,0.78,183.95,0.0,0.0,22.0
2025-12-29 04:00:00,106.57,186.94,22.46,67.89,0.45,65.3,0.9,73.73,0.0,0.0,22.4
2025-12-29 05:00:00,107.06,190.14,22.44,68.05,0.98,64.05,1.19,92.5,0.0,0.0,22.57
2025-12-29 06:00:00,111.09,198.06,22.46,67.75,0.85,63.95,1.19,98.42,0.0,0.0,22.47
2025-12-29 07:00:00,114.98,205.26,22.47,67.83,4.53,63.34,1.17,97.1,7.05,0.0,22.48
2025-12-29 08:00:00,108.3,191.0,24.57,60.19,5.6,56.35,1.24,103.57,130.07,0.0,24.37
2025-12-29 09:00:00,97.37,167.58,28.38,48.69,6.28,45.27,1.33,98.82,295.57,0.0,26.99
2025-12-29 10:00:00,82.32,138.25,32.4,38.05,18.65,34.98,1.28,103.94,415.4,0.0,29.23
2025-12-29 11:00:00,74.72,121.97,35.77,31.9,31.51,30.18,1.33,101.89,480.9,0.0,30.96
2025-12-29 12:00:00,65.07,104.6,38.45,26.28,53.93,26.84,0.91,126.11,492.62,0.0,32.27
2025-12-29 13:00:00,55.96,89.87,40.54,19.0,67.46,24.99,0.64,180.21,439.42,0.0,33.23
2025-12-29 14:00:00,60.82,97.59,40.35,26.43,95.64,32.89,1.2,276.2,315.82,0.0,31.86
2025-12-29 15:00:00,76.12,126.34,34.4,40.29,109.57,39.34,1.19,274.21,134.38,0.0,30.65
2025-12-29 16:00:00,81.45,140.62,30.65,51.04,113.7,46.13,1.07,276.84,43.15,0.0,29.43
2025-12-29 17:00:00,90.68,160.35,28.76,61.48,113.81,53.07,1.16,283.23,7.22,0.0,28.12
2025-12-29 18:00:00,94.17,171.28,26.88,69.92,87.81,65.32,0.89,281.06,0.0,0.0,26.65
2025-12-29 19:00:00,121.63,228.49,25.82,72.43,67.55,78.11,0.66,269.96,0.0,0.0,25.43
2025-12-29 20:00:00,137.33,255.61,25.35,73.26,56.8,72.74,0.93,258.7,0.0,0.0,25.48
2025-12-29 21:00:00,116.74,211.9,25.02,73.53,43.72,73.51,0.81,248.56,0.0,0.0,24.75
2025-12-29 22:00:00,83.04,144.37,24.6,71.56,21.35,73.53,0.89,271.17,0.0,0.0,24.03
2025-12-29 23:00:00,86.98,150.09,24.29,67.75,0.46,69.42,0.75,242.33,0.0,0.0,23.59
2025-12-30 00:00:00,82.65,142.1,23.81,64.47,0.53,63.16,0.96,292.3,0.0,0.0,23.18
2025-12-30 01:00:00,88.96,154.29,23.34,66.29,0.5,67.76,0.9,308.79,0.0,0.0,22.58
2025-12-30 02:00:00,97.71,170.41,22.87,66.21,0.56,66.24,0.81,317.96,0.0,0.0,22.2
2025-12-30 03:00:00,94.04,164.1,22.57,65.8,0.32,65.84,0.92,314.91,0.0,0.0,21.8
2025-12-30 04:00:00,92.13,160.34,22.22,67.45,1.82,68.23,0.99,315.37,0.0,0.0,21.33
2025-12-30 05:00:00,99.01,172.43,22.04,68.55,4.09,70.39,0.87,310.2,0.0,0.0,21.09
2025-12-30 06:00:00,111.2,197.01,21.83,69.48,4.81,71.44,0.71,274.38,0.0,0.0,21.09
2025-12-30 07:00:00,115.19,206.81,22.07,68.36,4.55,64.96,0.88,81.61,5.98,0.0,21.78
2025-12-30 08:00:00,99.36,175.33,24.22,59.78,6.84,55.09,1.08,95.93,117.85,0.0,23.95
2025-12-30 09:00:00,87.83,153.23,27.88,50.67,7.03,47.77,0.91,94.85,255.38,0.0,26.6
2025-12-30 10:00:00,88.55,154.07,31.34,43.33,14.81,43.14,0.96,88.16,372.73,0.0,28.84
2025-12-30 11:00:00,93.85,163.43,34.94,36.72,31.01,36.5,0.84,95.4,435.4,0.0,31.1
2025-12-30 12:00:00,75.65,129.43,38.26,30.07,59.99,32.23,0.77,201.15,467.05,0.0,32.23
2025-12-30 13:00:00,90.07,156.48,39.49,31.67,79.29,36.37,1.11,267.89,445.43,0.0,31.38
2025-12-30 14:00:00,88.44,153.75,38.71,32.72,87.02,36.22,1.02,256.23,316.22,0.0,30.71
2025-12-30 15:00:00,80.98,142.72,33.2,39.09,108.22,41.35,0.96,254.11,139.17,0.0,29.52
2025-12-30 16:00:00,85.09,151.02,29.96,49.02,108.01,48.54,1.0,262.9,45.23,0.0,28.14
2025-12-30 17:00:00,76.27,134.21,28.03,57.38,83.72,55.42,1.03,283.1,6.82,0.0,27.1
2025-12-30 18:00:00,80.41,142.0,26.23,64.33,52.33,65.06,0.73,274.25,0.0,0.0,25.67
2025-12-30 19:00:00,93.72,171.48,25.38,71.07,46.66,71.09,0.93,279.58,0.0,0.0,25.39
2025-12-30 20:00:00,93.81,174.13,24.99,72.49,47.33,71.12,0.91,261.06,0.0,0.0,25.12
2025-12-30 21:00:00,97.29,184.2,24.8,76.6,42.27,83.78,0.93,262.08,0.0,0.0,24.88
2025-12-30 22:00:00,100.93,194.34,24.71,80.15,37.16,99.43,1.08,266.8,0.0,0.0,24.64
2025-12-30 23:00:00,103.45,201.18,24.44,80.63,3.57,99.46,0.63,136.59,0.0,0.0,24.17
2025-12-31 00:00:00,105.51,206.24,24.04,80.55,1.41,99.62,0.89,262.67,0.0,0.0,23.11
2025-12-31 01:00:00,106.38,209.79,23.66,81.39,0.35,99.68,0.94,279.52,0.0,0.0,22.65
2025-12-31 02:00:00,105.36,207.89,23.25,82.35,0.13,99.72,0.92,287.91,0.0,0.0,22.32
2025-12-31 03:00:00,101.91,202.49,22.93,82.01,0.37,99.78,0.91,296.29,0.0,0.0,21.92
2025-12-31 04:00:00,104.08,204.96,22.59,81.23,0.15,99.72,0.68,187.06,0.0,0.0,21.61
2025-12-31 05:00:00,115.28,231.26,22.3,82.01,0.36,99.71,0.96,311.13,0.0,0.0,21.47
2025-12-31 06:00:00,125.91,250.8,22.08,80.07,0.19,99.65,0.74,158.72,0.0,0.0,21.28
2025-12-31 07:00:00,129.41,254.43,21.96,79.72,0.43,99.66,0.53,233.76,5.72,0.0,20.91
2025-12-31 08:00:00,134.27,265.55,23.98,72.65,0.83,83.0,0.63,234.75,114.22,0.0,23.82
2025-12-31 09:00:00,126.25,242.66,27.76,59.35,5.82,59.27,0.98,109.01,255.72,0.0,26.57
2025-12-31 10:00:00,77.37,136.17,31.83,47.01,28.25,47.41,0.69,211.12,371.6,0.0,28.95
2025-12-31 11:00:00,63.31,107.44,34.93,39.16,51.19,40.54,0.69,229.23,459.55,0.0,30.16
2025-12-31 12:00:00,61.65,103.75,36.96,35.9,58.44,40.56,0.96,252.56,486.73,0.0,30.82
2025-12-31 13:00:00,58.37,97.75,38.77,34.15,75.16,41.74,0.95,262.12,431.4,0.0,30.76
2025-12-31 14:00:00,57.08,95.72,38.9,33.95,79.41,43.67,1.2,277.9,304.75,0.0,29.88
2025-12-31 15:00:00,52.89,88.9,33.44,41.65,71.7,45.3,1.21,279.44,142.25,0.0,28.93
2025-12-31 16:00:00,49.85,86.39,29.73,51.22,67.31,52.47,1.28,278.03,39.55,0.0,27.89
2025-12-31 17:00:00,69.92,129.35,27.93,62.35,73.89,63.66,1.19,272.75,8.15,0.0,27.06
2025-12-31 18:00:00,55.89,101.0,26.5,66.4,43.21,67.02,1.04,275.32,0.0,0.0,26.3
2025-12-31 19:00:00,51.57,92.15,25.72,69.01,38.25,68.05,0.9,279.34,0.0,0.0,25.78
2025-12-31 20:00:00,57.8,105.67,25.56,71.5,36.92,70.19,0.97,276.01,0.0,0.0,25.78
2025-12-31 21:00:00,60.05,109.06,25.22,73.47,25.96,74.9,0.45,267.68,0.0,0.0,25.08
2025-12-31 22:00:00,69.29,126.21,24.84,76.23,20.52,79.97,0.76,293.88,0.0,0.0,24.55
2025-12-31 23:00:00,74.2,135.01,24.78,77.07,0.67,98.36,0.89,283.44,0.0,0.0,24.19
2026-01-01 00:00:00,88.31,162.78,24.66,77.15,0.33,98.32,0.72,87.04,0.0,0.0,24.49
2026-01-01 01:00:00,91.23,170.73,24.5,76.85,0.35,86.6,0.85,95.22,0.0,0.0,24.55
2026-01-01 02:00:00,98.25,187.59,24.23,76.68,0.45,92.5,0.72,64.61,0.0,0.0,24.07
2026-01-01 03:00:00,103.08,197.18,24.1,77.8,0.74,88.88,1.13,93.0,0.0,0.0,23.95
2026-01-01 04:00:00,110.81,213.41,24.03,77.92,0.93,92.1,1.09,87.78,0.0,0.0,23.75
2026-01-01 05:00:00,115.74,228.91,23.66,83.5,1.97,95.78,0.69,246.48,0.0,0.25,22.82
2026-01-01 06:00:00,55.03,105.31,22.49,89.07,317.36,99.85,0.55,195.89,0.0,0.95,21.05
2026-01-02 09:00:00,94.0,176.47,27.91,67.74,15.46,75.94,0.35,57.77,316.2,0.0,27.16
2026-01-02 10:00:00,67.02,121.05,31.83,54.49,15.09,62.34,0.71,129.11,434.9,0.0,28.8
2026-01-02 11:00:00,59.02,103.45,35.06,46.04,14.86,52.83,0.36,169.89,520.88,0.0,30.59
2026-01-02 12:00:00,73.85,133.22,36.94,47.53,15.02,63.53,0.94,275.93,527.25,0.0,30.1
2026-01-02 13:00:00,69.53,122.35,37.0,46.79,15.06,65.41,1.36,284.67,460.95,0.0,29.63
2026-01-02 14:00:00,64.77,114.32,35.61,48.99,15.46,66.84,1.23,283.19,356.32,0.05,29.02
2026-01-02 15:00:00,66.71,120.16,32.65,55.65,15.1,68.92,1.17,283.33,181.53,0.0,28.58
2026-01-02 16:00:00,68.6,125.71,30.11,63.64,15.18,77.99,1.04,283.83,74.5,0.0,27.75
2026-01-02 17:00:00,74.5,137.54,28.12,69.72,15.3,83.82,0.95,297.98,16.12,0.0,26.86
2026-01-02 18:00:00,84.3,154.03,26.4,75.76,15.08,91.65,1.15,209.9,0.0,0.0,25.93
2026-01-02 19:00:00,78.31,138.64,25.5,79.61,14.69,99.47,1.03,282.12,0.0,0.0,25.32
2026-01-02 20:00:00,72.27,126.76,25.04,79.39,15.21,99.46,1.04,276.08,0.0,0.0,25.0
2026-01-02 21:00:00,74.14,129.33,24.64,77.76,15.02,99.27,0.85,266.82,0.0,0.0,24.25
2026-01-02 22:00:00,76.37,132.49,24.3,78.76,14.83,99.55,0.72,254.15,0.0,0.0,23.62
2026-01-02 23:00:00,74.1,128.41,24.01,78.71,15.15,99.56,0.91,269.0,0.0,0.0,23.28
2026-01-03 00:00:00,78.44,136.73,23.86,79.31,15.13,99.63,0.94,269.09,0.0,0.0,22.97
2026-01-03 01:00:00,82.92,143.34,23.53,80.85,15.0,99.72,0.9,292.93,0.0,0.0,22.72
2026-01-03 02:00:00,79.5,138.58,23.3,81.46,14.98,99.81,0.87,291.59,0.0,0.0,22.39
2026-01-03 03:00:00,68.1,118.48,22.9,80.63,15.17,99.72,0.84,281.2,0.0,0.0,22.1
2026-01-03 04:00:00,68.62,117.46,22.7,80.71,15.0,99.7,0.67,268.22,0.0,0.0,21.92
2026-01-03 05:00:00,72.63,126.45,22.56,79.11,14.99,99.69,0.57,250.24,0.0,0.0,21.72
2026-01-03 06:00:00,73.43,130.01,22.54,79.68,15.14,99.6,0.47,89.76,0.0,0.0,22.17
2026-01-03 07:00:00,73.32,130.79,22.75,77.52,15.18,99.56,0.52,246.24,5.73,0.0,22.01
2026-01-03 08:00:00,76.18,135.15,24.65,72.06,14.95,86.33,0.64,131.8,88.2,0.0,24.03
2026-01-03 09:00:00,61.41,107.5,28.18,59.35,14.97,66.96,0.74,118.39,203.57,0.0,26.68
2026-01-03 10:00:00,60.22,104.26,31.17,50.32,15.14,54.91,0.5,79.35,317.7,0.0,28.9
2026-01-03 11:00:00,64.46,111.23,33.92,45.32,15.19,50.24,0.56,210.15,403.45,0.0,30.51
2026-01-03 12:00:00,67.22,117.69,34.34,51.04,15.03,64.57,1.12,281.96,360.1,0.0,29.27
2026-01-03 13:00:00,60.65,105.84,34.9,50.08,15.06,65.0,1.12,288.56,375.38,0.0,29.23
2026-01-03 14:00:00,62.96,109.7,34.38,51.48,14.82,66.8,1.17,279.27,284.27,0.0,29.08
2026-01-03 15:00:00,63.42,111.03,31.96,55.97,15.02,68.13,1.23,270.5,168.53,0.0,28.51
2026-01-03 16:00:00,62.34,111.22,29.95,60.78,15.2,67.88,0.73,295.65,76.83,0.0,28.0
2026-01-03 17:00:00,63.95,116.03,28.19,62.66,15.5,66.38,0.92,274.05,13.62,0.0,27.12
2026-01-03 18:00:00,71.51,131.37,26.52,67.71,15.15,74.96,0.64,260.7,0.0,0.0,25.93
2026-01-03 19:00:00,94.08,179.74,25.77,74.97,15.01,95.88,0.73,259.73,0.0,0.0,25.12
2026-01-03 20:00:00,106.01,203.13,25.5,78.23,15.13,99.56,0.92,268.08,0.0,0.0,24.71
2026-01-03 21:00:00,112.48,215.93,25.49,79.42,14.81,99.64,0.96,270.02,0.0,0.0,24.59
2026-01-03 22:00:00,122.6,237.1,25.32,81.51,14.98,99.72,0.93,271.98,0.0,0.0,24.44
2026-01-03 23:00:00,123.71,238.6,24.83,82.94,15.1,99.75,0.9,208.48,0.0,0.0,24.15
2026-01-04 00:00:00,119.95,232.36,24.58,83.03,15.07,99.81,0.9,264.44,0.0,0.0,23.79
2026-01-04 01:00:00,121.64,235.53,24.34,83.68,14.82,99.83,0.84,267.26,0.0,0.0,23.5
2026-01-04 02:00:00,112.34,216.53,24.04,83.2,14.91,99.79,0.88,282.37,0.0,0.0,23.23
2026-01-04 03:00:00,107.46,207.53,23.94,83.68,15.0,99.82,0.86,267.81,0.0,0.0,23.03
2026-01-04 04:00:00,106.96,206.9,23.91,83.99,14.85,99.85,0.91,266.88,0.0,0.0,22.99
2026-01-04 05:00:00,118.32,232.68,23.82,84.4,14.92,99.85,0.93,299.1,0.0,0.0,22.85
2026-01-04 06:00:00,115.37,223.18,23.57,85.47,15.22,99.85,0.86,289.29,0.0,0.0,22.67
2026-01-04 07:00:00,109.93,213.12,23.61,86.8,15.14,99.85,0.76,301.28,3.85,0.0,22.81
2026-01-04 08:00:00,111.07,215.38,25.04,81.33,14.98,97.81,0.71,113.51,69.68,0.0,24.42
2026-01-04 09:00:00,91.39,172.76,28.19,66.7,14.91,77.66,0.62,80.85,187.43,0.0,27.07
2026-01-04 10:00:00,78.09,144.5,31.51,55.67,15.02,60.15,0.46,118.3,315.65,0.0,29.48
2026-01-04 11:00:00,77.02,139.2,33.95,48.64,15.08,52.99,0.83,99.24,390.52,0.0,30.83
2026-01-04 12:00:00,91.86,165.19,36.26,46.01,15.01,52.35,0.43,117.03,434.2,0.0,31.95
2026-01-04 13:00:00,83.67,153.15,36.51,49.5,15.15,64.6,1.1,278.58,411.23,0.0,30.61
2026-01-04 14:00:00,82.04,149.65,35.92,51.52,15.12,70.25,1.18,282.56,307.62,0.0,29.83
2026-01-04 15:00:00,78.35,143.33,33.27,55.5,14.93,65.03,1.2,277.31,167.55,0.0,29.79
2026-01-04 16:00:00,79.75,149.36,30.77,62.82,14.96,69.53,1.07,270.75,71.42,0.0,29.07
2026-01-04 17:00:00,75.29,139.29,29.2,61.1,14.76,67.94,0.93,250.66,14.65,0.0,28.19
2026-01-04 18:00:00,68.95,127.16,27.51,64.05,21.48,67.05,0.87,250.99,0.0,0.0,26.84
2026-01-04 19:00:00,80.74,148.23,26.88,67.14,17.14,70.26,0.92,247.97,0.0,0.0,26.49
2026-01-04 20:00:00,83.38,150.73,26.76,67.5,4.84,70.36,0.91,254.06,0.0,0.0,26.33
2026-01-04 21:00:00,80.2,145.82,26.31,67.31,3.37,70.83,0.74,261.67,0.0,0.0,25.78
2026-01-04 22:00:00,75.86,133.64,25.76,67.48,3.26,72.52,0.92,273.72,0.0,0.0,24.96
2026-01-04 23:00:00,84.17,151.41,25.28,69.94,7.84,72.76,0.74,244.05,0.0,0.0,24.94
2026-01-05 00:00:00,77.83,139.94,24.94,69.22,9.45,73.38,0.88,251.64,0.0,0.0,24.38
2026-01-05 01:00:00,77.43,138.59,24.81,68.59,3.42,73.11,0.67,264.65,0.0,0.0,24.31
2026-01-05 02:00:00,78.87,140.63,24.57,69.71,1.35,76.75,0.88,291.58,0.0,0.0,23.68
2026-01-05 03:00:00,77.97,140.67,24.39,70.63,6.53,79.22,0.76,268.67,0.0,0.0,23.65
2026-01-05 04:00:00,77.56,141.45,24.04,73.19,10.52,85.29,0.9,283.57,0.0,0.0,23.2
2026-01-05 05:00:00,79.14,144.18,23.84,74.05,0.66,99.03,0.75,283.24,0.0,0.0,22.87
2026-01-05 06:00:00,80.03,146.93,23.71,75.75,0.69,99.4,0.89,293.49,0.0,0.0,22.78
2026-01-05 07:00:00,85.17,156.9,23.79,76.54,2.17,97.92,0.78,248.03,4.45,0.0,23.1
2026-01-05 08:00:00,91.67,167.56,25.66,69.0,3.92,73.51,1.12,92.33,76.88,0.0,25.51
2026-01-05 09:00:00,81.95,151.5,28.87,58.95,4.44,61.57,1.34,93.69,205.75,0.0,27.53
2026-01-05 10:00:00,73.14,134.23,31.94,50.36,8.22,51.88,1.21,89.56,344.07,0.0,29.74
2026-01-05 11:00:00,70.53,128.34,34.69,43.43,16.89,45.05,1.24,78.39,447.38,0.0,31.32
2026-01-05 12:00:00,65.89,118.29,37.33,37.95,27.97,39.18,1.19,95.77,492.07,0.0,32.6
2026-01-05 13:00:00,58.86,104.52,38.41,34.52,34.87,35.98,0.69,122.52,444.42,0.0,33.37
2026-01-05 14:00:00,58.51,104.32,38.18,35.87,54.23,40.46,0.82,251.91,336.9,0.0,32.88
2026-01-05 15:00:00,72.75,132.8,34.44,46.72,68.18,51.95,1.01,249.28,171.92,0.0,31.01
2026-01-05 16:00:00,69.44,128.17,31.35,51.44,59.23,50.19,0.82,244.27,73.78,0.0,29.81
2026-01-05 17:00:00,69.8,130.58,29.35,59.24,48.9,59.01,0.97,274.05,20.98,0.0,28.71
2026-01-05 18:00:00,75.83,143.73,27.5,68.23,42.09,74.02,0.69,322.41,0.0,0.0,26.95
2026-01-05 19:00:00,86.75,166.88,26.7,73.32,37.6,80.59,0.88,268.89,0.0,0.0,26.57
2026-01-05 20:00:00,84.08,162.06,26.35,77.32,35.05,93.84,0.94,260.79,0.0,0.0,26.29
2026-01-05 21:00:00,83.26,160.99,26.19,76.53,25.29,99.11,0.74,213.26,0.0,0.0,25.84
2026-01-05 22:00:00,85.7,165.47,26.08,75.01,0.93,99.27,0.8,279.69,0.0,0.0,25.32
2026-01-05 23:00:00,89.41,172.92,25.81,74.4,1.58,99.34,0.92,271.58,0.0,0.0,25.04
2026-01-06 00:00:00,96.23,185.01,25.48,75.53,1.47,99.34,0.8,280.7,0.0,0.0,24.69
2026-01-06 01:00:00,102.8,198.32,25.22,77.01,1.85,99.41,0.92,305.6,0.0,0.0,24.36
2026-01-06 02:00:00,105.73,204.38,25.06,79.57,0.69,99.55,0.9,312.07,0.0,0.0,24.13
2026-01-06 03:00:00,91.48,174.27,24.72,82.51,0.65,99.7,0.89,298.62,0.0,0.0,23.7
2026-01-06 04:00:00,92.67,176.56,24.37,80.93,1.54,99.75,0.76,153.96,0.0,0.0,23.45
2026-01-06 05:00:00,91.17,173.11,24.22,80.63,1.29,99.61,0.65,211.38,0.0,0.0,23.58
2026-01-06 06:00:00,111.04,215.21,24.09,81.41,2.98,99.55,1.06,91.22,0.0,0.0,23.81
2026-01-06 07:00:00,126.67,251.29,24.05,79.69,3.48,97.6,1.16,99.37,5.25,0.0,24.01
2026-01-06 08:00:00,117.6,230.43,25.58,72.69,3.56,81.29,1.2,102.03,93.2,0.0,25.38
2026-01-06 09:00:00,97.73,187.79,28.98,58.56,7.62,58.5,1.27,105.36,254.15,0.0,27.79
2026-01-06 10:00:00,75.48,139.44,32.16,46.0,16.88,43.92,1.32,102.01,420.02,0.0,29.98
2026-01-06 11:00:00,60.91,111.72,34.79,37.98,26.17,37.64,1.4,98.84,513.47,0.0,31.02
2026-01-06 12:00:00,58.5,105.71,37.66,33.27,33.76,34.46,1.08,103.97,546.8,0.0,32.37
2026-01-06 13:00:00,54.87,97.13,39.63,29.46,43.71,31.65,0.53,191.41,515.42,0.0,33.44
2026-01-06 14:00:00,54.82,96.97,39.59,30.36,67.84,34.54,1.06,266.85,400.0,0.0,32.53
2026-01-06 15:00:00,57.55,104.61,35.62,36.78,64.69,39.69,0.96,246.88,188.65,0.0,31.17
2026-01-06 16:00:00,56.24,102.37,32.12,43.34,59.19,44.89,0.94,257.99,68.6,0.0,29.94
