TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,RH,WS,WD,SR,RF,AT,NO2,Ozone,hour,day,month,PM25_lag_1,PM10_lag_1,PM25_lag_2,PM10_lag_2,PM25_lag_3,PM10_lag_3,PM25_lag_6,PM10_lag_6,PM25_lag_12,PM10_lag_12,PM25_lag_24,PM10_lag_24,PM25_lag_48,PM10_lag_48,PM25_lag_72,PM10_lag_72,PM25_roll_mean_6,PM25_roll_mean_24,PM10_roll_mean_6,PM10_roll_mean_24,hour_sin,hour_cos,PM25_diff,PM10_diff,PM25_roll_std_6,PM10_roll_std_6
2025-11-18 11:00:00,41.8411214953271,63.25233644859813,27.6196261682243,46.14579439252337,58.52,2.22,41.71,589.8,0.0,31.52,32.59,29.94,11,18,11,42.271186440677965,65.42372881355932,45.11214953271028,68.98130841121495,42.898305084745765,66.16949152542372,40.38135593220339,61.144067796610166,46.33050847457627,70.1864406779661,39.05128205128205,57.06837606837607,38.109243697478995,58.739495798319325,42.226890756302524,64.05042016806723,42.462598297674845,41.389666073220376,65.21157766131955,62.944502517393886,0.258819045102521,-0.9659258262890682,-0.43006494535086404,-2.171392364961193,1.4855164792236675,2.26568133745035
2025-11-18 12:00:00,41.765765765765764,63.270270270270274,28.503603603603604,45.078378378378375,58.64,2.25,47.61,543.82,0.0,32.19,27.45,60.81,12,18,11,41.8411214953271,63.25233644859813,42.271186440677965,65.42372881355932,45.11214953271028,68.98130841121495,40.686440677966104,62.66949152542373,45.389830508474574,69.35593220338983,44.831932773109244,68.94117647058823,40.53781512605042,62.80672268907563,41.64705882352941,63.20168067226891,42.64248581230812,41.26190911458105,65.31170745212731,62.70821475904731,1.2246467991473532e-16,-1.0,-0.07535572956133763,0.017933821672144745,1.278317537247873,2.140695037997695
2025-11-18 13:00:00,38.89565217391304,57.721739130434784,29.004347826086956,42.34,58.89,1.5,192.42,177.85,0.0,32.77,27.53,74.56,13,18,11,41.765765765765764,63.270270270270274,41.8411214953271,63.25233644859813,42.271186440677965,65.42372881355932,41.96638655462185,64.77310924369748,44.71186440677966,68.92372881355932,44.095652173913045,67.80869565217391,39.563025210084035,61.680672268907564,41.20338983050848,62.3728813559322,42.13069674885664,41.04524244791439,64.13647909991687,62.28792490397484,-0.2588190451025208,-0.9659258262890683,-2.8701135918527214,-5.5485311398354895,2.0090078379603558,3.7932423398373847
2025-11-18 14:00:00,37.972477064220186,56.559633027522935,28.709174311926606,42.534862385321105,59.02,1.21,131.88,57.1,0.0,33.09,27.51,75.99,14,18,11,38.89565217391304,57.721739130434784,41.765765765765764,63.270270270270274,41.8411214953271,63.25233644859813,42.898305084745765,66.16949152542372,43.33613445378151,66.47058823529412,41.359550561797754,64.20224719101124,35.3448275862069,53.577586206896555,40.680672268907564,61.680672268907564,41.30972541210239,40.90411438551533,62.534836016933404,61.96948264716283,-0.4999999999999997,-0.8660254037844388,-0.9231751096928562,-1.1621061029118493,2.5627394420295375,4.6867329929183414
2025-11-18 15:00:00,37.17094017094017,55.52136752136752,28.05982905982906,44.4923076923077,59.94,1.35,142.21,73.33,0.0,33.09,29.01,69.34,15,18,11,37.972477064220186,56.559633027522935,38.89565217391304,57.721739130434784,41.765765765765764,63.270270270270274,45.11214953271028,68.98130841121495,41.21848739495798,62.73109243697479,40.578947368421055,61.43859649122807,32.49579831932773,48.76470588235294,45.5,69.14655172413794,39.98619051847404,40.76211408562029,60.29151253529216,61.72293144008531,-0.7071067811865471,-0.7071067811865479,-0.8015368932800158,-1.0382655061554118,2.236014920801689,4.177656359321747
2025-11-18 16:00:00,38.33613445378151,58.1764705882353,27.531932773109244,48.892436974789916,62.63,2.16,180.87,3.27,0.0,31.34,19.92,54.12,16,18,11,37.17094017094017,55.52136752136752,37.972477064220186,56.559633027522935,38.89565217391304,57.721739130434784,42.271186440677965,65.42372881355932,38.63025210084034,59.57983193277311,37.91525423728814,55.73728813559322,29.964285714285715,44.669642857142854,47.76106194690266,72.70796460176992,39.33034852065796,40.779650761307515,59.08363616440483,61.82456404227873,-0.8660254037844385,-0.5000000000000004,1.165194282841341,2.655103066867774,1.995971939972211,3.3658291646997704
2025-11-18 17:00:00,38.91596638655462,58.2436974789916,26.90084033613445,52.7453781512605,63.77,1.86,191.26,0.0,0.0,28.81,21.88,40.21,17,18,11,38.33613445378151,58.1764705882353,37.17094017094017,55.52136752136752,37.972477064220186,56.559633027522935,41.8411214953271,63.25233644859813,40.38135593220339,61.144067796610166,36.40350877192982,52.175438596491226,33.747899159663866,48.2436974789916,45.28813559322034,69.29661016949153,38.842822669195876,40.88433649525021,58.24886300280374,62.0774081623829,-0.9659258262890683,-0.25881904510252063,0.5798319327731107,0.06722689075630228,1.5723334769350903,2.675458367366624
2025-11-18 18:00:00,40.67226890756302,61.411764705882355,26.147058823529413,55.63109243697479,67.55,1.84,201.54,0.0,0.0,25.22,15.67,40.69,18,18,11,38.91596638655462,58.2436974789916,38.33613445378151,58.1764705882353,37.17094017094017,55.52136752136752,41.765765765765764,63.270270270270274,40.686440677966104,62.66949152542373,38.04545454545455,56.04545454545455,35.13559322033898,50.016949152542374,36.04201680672269,54.66386554621849,38.66057319282876,40.9937870936714,57.93911207540575,62.3010044190674,-1.0,-1.8369701987210297e-16,1.7563025210084007,3.1680672268907557,1.1802669847900875,2.000206478991029
2025-11-18 19:00:00,48.905660377358494,72.49056603773585,25.452830188679247,59.848113207547165,68.2,1.64,212.48,0.0,0.0,23.05,11.96,39.87,19,18,11,40.67226890756302,61.411764705882355,38.91596638655462,58.2436974789916,38.33613445378151,58.1764705882353,38.89565217391304,57.721739130434784,41.96638655462185,64.77310924369748,37.333333333333336,55.675213675213676,34.66949152542373,51.0,37.134453781512605,57.73109243697479,40.328907893403,41.475967387172446,60.40058322662259,63.00164410083915,-0.9659258262890684,0.2588190451025203,8.233391469795471,11.07880133185349,4.362835225615463,6.250578370742366
2025-11-18 20:00:00,54.22115384615385,81.57692307692308,24.98076923076923,65.33461538461539,67.18,1.52,192.34,0.0,0.0,21.47,14.74,39.93,20,18,11,48.905660377358494,72.49056603773585,40.67226890756302,61.411764705882355,38.91596638655462,58.2436974789916,37.972477064220186,56.559633027522935,42.898305084745765,66.16949152542372,39.53448275862069,61.75,36.87179487179487,53.68376068376068,41.675,64.69166666666666,43.037020690391934,42.08791201581966,64.57013156818928,63.82776589571095,-0.8660254037844386,0.5000000000000001,5.315493468795353,9.086357039187234,6.908113170194377,10.244240534382794
