TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,NO2,Ozone,CO,RH,WS,WD,SR,RF,AT
2026-01-27 14:00:00,46.25,69.17,26.5,69.03,9.4,40.02,0.02,67.48,1.47,285.35,453.32,0.0,27.56
2026-01-27 15:00:00,41.75,62.82,26.47,63.44,9.11,38.0,0.0,62.65,1.36,280.1,255.05,0.0,27.54
2026-01-27 16:00:00,47.23,70.71,25.82,67.02,8.54,41.69,0.14,65.55,1.13,293.19,58.58,0.0,26.54
2026-01-27 17:00:00,49.35,73.32,25.3,65.04,9.88,43.48,0.12,68.03,1.35,281.33,18.65,0.0,25.79
2026-01-27 18:00:00,60.83,91.84,24.41,71.33,11.22,40.82,0.1,72.75,1.25,284.55,0.0,0.0,24.86
2026-01-27 19:00:00,74.0,111.9,23.54,76.46,8.25,38.27,0.09,77.43,1.36,278.07,0.0,0.0,24.24
2026-01-27 20:00:00,70.11,107.26,23.13,77.67,11.65,31.85,0.1,80.38,0.94,279.45,0.0,0.0,23.93
2026-01-27 21:00:00,68.53,105.52,22.72,77.61,12.79,27.34,0.15,79.64,1.06,275.2,0.0,0.0,23.76
2026-01-27 22:00:00,66.54,101.15,22.45,77.54,14.65,22.26,0.19,80.88,1.02,272.83,0.0,0.0,23.57
2026-01-27 23:00:00,63.79,97.11,22.19,78.5,27.86,6.5,0.24,97.51,0.91,269.48,0.0,0.0,22.86
2026-01-28 00:00:00,50.92,76.76,21.99,78.63,22.42,8.36,0.22,99.22,0.72,257.72,0.0,0.0,22.82
2026-01-28 03:00:00,55.18,83.54,21.49,81.89,30.1,0.33,0.31,99.54,0.47,226.63,0.0,0.0,21.76
2026-01-28 04:00:00,53.65,82.09,21.26,83.43,28.13,3.03,0.3,99.5,0.45,212.27,0.0,0.0,21.79
2026-01-28 05:00:00,48.38,73.13,20.88,85.13,30.64,1.34,0.29,99.55,0.46,260.64,0.0,0.0,21.4
2026-01-28 06:00:00,54.68,83.32,20.8,83.62,31.29,0.11,0.29,99.6,0.58,199.42,0.0,0.0,21.19
2026-01-28 07:00:00,73.0,110.92,20.8,75.97,31.98,0.12,0.31,96.61,0.65,244.54,15.7,0.0,21.14
2026-01-28 08:00:00,76.38,116.78,21.44,68.57,38.71,2.67,0.29,57.9,0.86,138.55,176.65,0.0,24.65
2026-01-28 09:00:00,60.61,89.81,22.99,56.36,41.22,9.28,0.33,43.75,0.86,86.65,346.52,0.0,27.25
2026-01-28 10:00:00,53.08,79.46,24.52,50.35,39.83,15.75,0.32,41.82,0.6,86.58,488.62,0.0,29.09
2026-01-28 11:00:00,49.92,74.11,26.06,47.68,36.47,21.91,0.3,38.37,0.64,60.65,586.85,0.0,30.37
2026-01-28 12:00:00,55.54,84.54,27.08,45.05,24.09,39.22,0.28,37.75,0.9,224.32,642.02,0.0,31.15
2026-01-28 13:00:00,42.1,62.11,28.41,43.71,13.3,57.07,0.17,44.76,1.38,277.85,614.9,0.0,29.5
2026-01-28 14:00:00,47.61,70.66,28.1,52.98,15.12,62.9,0.12,49.35,1.56,206.64,513.53,0.0,28.68
2026-01-28 15:00:00,46.41,69.93,27.93,52.4,13.06,66.44,0.09,50.52,1.5,276.75,277.07,0.0,28.3
2026-01-28 16:00:00,56.72,84.26,27.47,53.78,15.21,77.36,0.18,54.49,1.38,278.38,46.27,0.0,27.38
2026-01-28 17:00:00,57.78,88.22,26.3,60.94,17.47,76.62,0.18,57.25,1.04,282.48,16.12,0.0,26.9
2026-01-28 18:00:00,74.62,112.67,25.62,65.02,18.05,59.26,0.19,64.11,0.98,276.14,0.0,0.0,25.72
2026-01-28 19:00:00,74.38,112.68,24.68,68.76,16.81,48.81,0.18,68.77,1.04,275.44,0.0,0.0,24.94
2026-01-28 20:00:00,66.69,99.62,24.12,65.71,19.57,40.93,0.24,63.44,1.03,276.61,0.0,0.0,24.66
2026-01-28 21:00:00,65.87,98.48,23.52,66.79,28.18,32.8,0.29,62.22,1.03,269.97,0.0,0.0,24.08
2026-01-28 22:00:00,66.66,100.04,22.99,67.12,28.43,24.62,0.28,66.05,0.62,269.15,0.0,0.0,23.08
2026-01-28 23:00:00,71.62,107.83,22.46,69.04,22.12,23.64,0.32,66.5,0.83,256.48,0.0,0.0,22.67
2026-01-29 00:00:00,68.03,101.86,22.0,66.67,36.2,8.97,0.27,67.23,0.82,255.5,0.0,0.0,22.21
2026-01-29 01:00:00,80.0,121.19,21.54,68.36,37.55,3.53,0.3,70.1,0.92,266.38,0.0,0.0,21.75
2026-01-29 02:00:00,85.6,130.35,21.33,69.78,42.2,1.19,0.37,70.85,0.6,258.99,0.0,0.0,21.72
2026-01-29 03:00:00,77.01,117.08,21.07,70.64,40.39,0.56,0.47,73.44,0.46,292.8,0.0,0.0,21.55
2026-01-29 04:00:00,75.79,115.21,20.78,71.33,32.95,0.7,0.52,71.89,0.48,283.75,0.0,0.0,21.31
2026-01-29 05:00:00,81.21,124.14,20.83,72.86,26.91,0.52,0.57,70.42,0.68,303.52,0.0,0.0,21.23
2026-01-29 06:00:00,77.24,116.59,21.14,72.09,30.21,0.6,0.62,61.84,0.58,107.93,0.0,0.0,22.0
2026-01-29 07:00:00,130.49,204.32,21.2,72.94,28.84,0.84,0.65,58.99,0.37,130.0,7.6,0.0,22.62
2026-01-29 08:00:00,181.03,298.4,22.18,72.03,32.97,0.81,0.52,56.71,0.55,287.04,100.12,0.0,24.3
2026-01-29 09:00:00,141.79,223.64,24.12,67.11,50.88,1.88,0.58,46.07,0.6,143.01,238.57,0.0,27.91
2026-01-29 10:00:00,102.99,162.94,25.46,63.71,57.37,8.36,0.61,40.26,1.0,119.62,358.58,0.0,30.4
2026-01-29 11:00:00,65.1,101.55,27.22,58.76,51.12,26.45,0.61,37.72,1.1,105.11,464.42,0.0,31.95
2026-01-29 12:00:00,76.82,120.68,28.55,55.81,42.36,45.95,0.55,40.41,0.91,178.45,523.6,0.0,33.11
2026-01-29 13:00:00,82.31,127.37,29.49,55.12,33.91,70.12,0.49,46.39,1.21,270.96,481.55,0.0,32.41
2026-01-29 14:00:00,74.27,114.87,30.2,56.61,27.73,99.89,0.47,44.01,1.17,255.1,400.2,0.0,31.99
2026-01-29 15:00:00,67.69,105.55,29.66,57.94,22.09,86.34,0.36,51.87,1.3,278.53,234.75,0.0,30.44
2026-01-29 16:00:00,67.4,107.04,29.48,57.69,17.36,62.38,0.35,56.7,0.96,289.12,83.7,0.0,29.01
2026-01-29 17:00:00,86.42,135.35,28.7,58.95,16.77,55.92,0.3,59.43,0.99,268.92,20.93,0.0,28.07
2026-01-29 18:00:00,96.45,151.45,27.92,59.93,24.76,43.75,0.3,62.51,0.81,259.66,0.0,0.0,26.92
2026-01-29 19:00:00,106.49,167.55,27.14,60.91,38.04,24.22,0.3,62.3,0.92,259.5,0.0,0.0,26.08
2026-01-29 20:00:00,116.52,183.65,26.36,61.89,49.75,10.93,0.36,62.46,0.93,264.18,0.0,0.0,25.75
2026-01-29 21:00:00,145.06,235.2,26.31,64.26,55.65,3.28,0.42,65.44,0.99,268.34,0.0,0.0,25.57
2026-01-29 22:00:00,99.57,156.09,26.03,63.29,50.05,0.77,0.67,69.61,0.9,280.46,0.0,0.0,25.39
2026-01-29 23:00:00,82.7,126.52,25.34,65.9,40.83,0.38,0.91,69.69,0.83,298.45,0.0,0.0,25.31
2026-01-30 00:00:00,75.97,116.03,25.24,65.71,45.85,0.42,0.99,67.51,0.81,236.26,0.0,0.0,25.27
2026-01-30 01:00:00,86.91,135.46,24.99,69.0,38.53,0.39,1.1,68.45,0.6,145.79,0.0,0.0,25.26
2026-01-30 02:00:00,81.94,127.81,25.09,69.82,26.81,0.24,1.22,70.49,0.67,240.47,0.0,0.0,25.25
2026-01-30 07:00:00,136.88,226.86,24.64,73.56,43.82,0.33,1.02,75.73,0.85,243.67,3.15,0.0,24.78
2026-01-30 08:00:00,139.38,228.13,25.44,74.39,18.51,0.37,0.95,63.09,1.07,108.31,64.25,0.0,26.99
2026-01-30 09:00:00,130.62,217.01,26.94,68.75,4.29,1.82,0.98,55.51,1.05,101.74,170.73,0.0,29.0
2026-01-30 10:00:00,82.24,130.19,28.74,58.69,3.31,8.83,0.88,45.74,1.04,105.34,300.5,0.0,31.12
2026-01-30 11:00:00,86.1,136.57,29.42,55.86,58.53,21.61,0.7,40.12,0.76,128.2,406.2,0.0,32.89
2026-01-30 12:00:00,91.68,146.66,30.32,54.63,51.0,39.81,0.67,38.67,0.42,204.6,465.65,0.0,33.98
2026-01-30 13:00:00,97.76,157.82,30.81,55.61,25.51,62.8,0.59,52.0,1.23,250.02,446.95,0.0,31.49
2026-01-30 14:00:00,86.81,140.05,29.76,60.09,12.25,53.93,0.45,58.53,1.29,263.31,380.0,0.0,30.36
2026-01-30 15:00:00,74.84,118.18,29.48,64.72,10.89,53.21,0.33,71.52,1.28,264.73,228.25,0.0,29.63
2026-01-30 16:00:00,84.5,135.17,29.33,71.64,10.92,52.55,0.42,80.44,1.25,267.56,87.83,0.0,28.83
2026-01-30 17:00:00,84.39,134.97,29.33,71.52,8.48,48.1,0.41,98.22,1.06,274.0,34.95,0.0,28.04
2026-01-30 18:00:00,84.27,134.77,29.32,71.39,8.83,40.48,0.35,99.54,1.04,272.61,0.0,0.0,27.02
2026-01-30 19:00:00,84.16,134.57,29.32,71.26,9.6,34.69,0.3,99.68,0.59,274.03,0.0,0.0,26.43
2026-01-30 20:00:00,84.04,134.38,29.31,71.14,9.33,32.81,0.3,99.74,0.68,301.81,0.0,0.0,26.23
2026-01-30 21:00:00,83.93,134.18,29.31,71.01,11.18,33.67,0.28,99.75,0.61,282.05,0.0,0.0,26.23
2026-01-30 22:00:00,83.81,133.98,29.31,70.88,8.89,34.48,0.26,99.7,0.81,267.2,0.0,0.0,26.19
2026-01-30 23:00:00,83.7,133.78,29.3,70.76,13.67,23.15,0.22,99.76,0.9,271.2,0.0,0.0,25.85
2026-01-31 00:00:00,83.58,133.58,29.3,70.63,34.86,4.47,0.32,99.77,0.54,174.36,0.0,0.0,25.86
2026-01-31 01:00:00,83.47,133.39,29.29,70.5,38.47,0.9,0.42,99.69,0.6,124.47,0.0,0.0,25.78
2026-01-31 02:00:00,83.35,133.19,29.29,70.38,40.31,1.9,0.48,99.77,0.76,246.31,0.0,0.0,25.13
2026-01-31 03:00:00,83.24,132.99,29.28,70.25,37.47,0.62,0.49,99.8,0.94,270.05,0.0,0.0,24.74
2026-01-31 08:00:00,82.66,132.0,29.26,69.62,47.58,0.58,0.51,98.48,0.98,100.31,70.78,0.0,26.19
2026-01-31 09:00:00,82.55,131.8,29.25,69.49,51.11,4.73,0.54,81.59,0.89,115.38,180.25,0.0,27.92
2026-01-31 10:00:00,82.43,131.61,29.25,69.37,53.56,12.2,0.55,71.63,0.67,217.93,258.35,0.0,29.58
2026-01-31 11:00:00,82.32,131.41,29.24,69.24,33.92,31.37,0.5,79.81,1.29,277.84,352.85,0.0,29.02
2026-01-31 12:00:00,82.2,131.21,29.24,69.11,25.81,46.41,0.36,77.08,1.38,273.37,441.8,0.0,29.41
2026-01-31 13:00:00,82.09,131.01,29.24,68.99,22.08,47.96,0.26,72.96,1.25,272.01,456.85,0.0,29.73
2026-01-31 14:00:00,81.97,130.81,29.23,68.86,22.52,45.44,0.21,72.72,1.25,277.16,392.68,0.0,29.73
2026-01-31 15:00:00,81.86,130.62,29.23,68.74,23.38,41.77,0.15,80.9,1.31,277.74,249.35,0.0,28.56
2026-01-31 16:00:00,81.75,130.42,29.22,68.61,10.65,45.83,0.33,84.77,1.29,281.6,94.7,0.0,27.7
2026-01-31 17:00:00,81.63,130.22,29.22,68.48,10.44,40.11,0.29,85.22,1.28,277.74,25.97,0.0,26.91
2026-01-31 18:00:00,81.52,130.02,29.21,68.36,12.71,35.61,0.26,85.5,1.05,278.45,0.0,0.0,26.29
2026-01-31 19:00:00,81.4,129.83,29.21,68.23,12.56,32.14,0.23,96.41,0.93,278.81,0.0,0.0,25.84
2026-01-31 20:00:00,81.29,129.63,29.2,68.1,12.15,29.53,0.26,99.48,0.96,283.88,0.0,0.0,25.64
2026-01-31 21:00:00,81.17,129.43,29.2,67.98,15.13,24.68,0.25,99.47,1.04,275.36,0.0,0.0,25.57
2026-01-31 22:00:00,81.06,129.23,29.19,67.85,18.87,17.4,0.29,99.51,0.66,259.5,0.0,0.0,25.05
2026-01-31 23:00:00,80.94,129.03,29.19,67.73,25.13,8.6,0.32,99.6,0.77,268.44,0.0,0.0,24.63
2026-02-01 00:00:00,80.83,128.84,29.18,67.6,27.86,2.8,0.34,99.73,0.82,260.47,0.0,0.0,24.54
2026-02-01 01:00:00,80.71,128.64,29.18,67.47,23.61,9.48,0.35,99.72,0.87,246.95,0.0,0.0,24.28
2026-02-01 02:00:00,80.6,128.44,29.18,67.35,19.55,18.05,0.35,99.58,0.92,256.49,0.0,0.0,24.32
2026-02-01 03:00:00,80.48,128.24,29.17,67.22,30.76,5.12,0.39,99.63,0.69,216.51,0.0,0.0,23.98
2026-02-01 04:00:00,80.37,128.05,29.17,67.09,29.15,3.53,0.42,99.66,0.71,174.71,0.0,0.0,23.98
2026-02-01 05:00:00,80.25,127.85,29.16,66.97,30.63,0.32,0.45,99.75,0.87,262.95,0.0,0.0,23.26
2026-02-01 08:00:00,79.91,127.25,29.15,66.59,37.22,1.02,0.5,95.87,0.63,206.12,72.9,0.0,25.23
2026-02-01 09:00:00,79.79,127.06,29.14,66.46,51.0,6.2,0.49,69.61,0.44,83.19,208.05,0.0,28.15
2026-02-01 10:00:00,79.68,126.86,29.14,66.34,48.97,19.63,0.47,57.24,1.02,97.5,340.28,0.0,30.25
2026-02-01 11:00:00,79.56,126.66,29.13,66.21,43.88,32.25,0.44,47.04,1.02,84.45,451.12,0.0,31.88
2026-02-01 12:00:00,79.45,126.46,29.13,66.08,42.99,45.53,0.41,38.37,0.81,108.05,513.9,0.0,33.84
2026-02-01 13:00:00,79.33,126.27,29.12,65.96,24.88,70.82,0.38,46.94,1.02,222.88,491.4,0.0,33.67
2026-02-01 14:00:00,79.22,126.07,29.12,65.83,23.76,85.41,0.34,54.34,1.24,256.0,375.62,0.0,31.96
2026-02-01 15:00:00,79.11,125.87,29.11,65.7,14.04,82.53,0.33,58.25,1.16,280.59,215.12,0.0,30.96
2026-02-01 16:00:00,78.99,125.67,29.11,65.58,12.98,77.55,0.39,60.04,1.1,274.08,81.3,0.0,30.11
2026-02-01 17:00:00,78.88,125.47,29.11,65.45,12.54,70.04,0.34,59.16,1.01,268.12,24.57,0.0,29.3
2026-02-01 18:00:00,78.76,125.28,29.1,65.32,14.47,56.91,0.33,65.7,0.8,268.06,0.0,0.0,28.04
2026-02-01 19:00:00,78.65,125.08,29.1,65.2,16.75,43.21,0.32,73.0,0.69,261.19,0.0,0.0,27.08
2026-02-01 20:00:00,78.53,124.88,29.09,65.07,22.99,31.84,0.35,72.57,0.87,251.0,0.0,0.0,26.48
2026-02-01 21:00:00,78.42,124.68,29.09,64.95,51.99,7.78,0.48,72.92,0.88,271.61,0.0,0.0,26.11
2026-02-01 22:00:00,78.3,124.48,29.08,64.82,51.28,0.22,0.72,78.84,1.0,265.11,0.0,0.0,25.66
2026-02-01 23:00:00,78.19,124.29,29.08,64.69,45.49,0.11,0.94,87.98,0.99,269.56,0.0,0.0,25.47
2026-02-02 00:00:00,78.07,124.09,29.07,64.57,52.48,1.6,0.77,99.15,0.84,286.34,0.0,0.0,25.15
2026-02-02 01:00:00,77.96,123.89,29.07,64.44,55.09,0.75,0.78,99.28,0.92,276.08,0.0,0.0,24.79
2026-02-02 05:00:00,77.5,123.1,29.05,63.94,41.17,0.13,0.79,99.75,0.79,194.99,0.0,0.0,24.24
2026-02-02 06:00:00,77.38,122.9,29.04,63.81,40.49,0.34,0.88,90.81,0.92,113.2,0.0,0.0,24.58
2026-02-02 07:00:00,77.27,122.7,29.04,63.68,38.66,0.26,0.91,80.61,0.64,132.5,6.72,0.0,24.53
2026-02-02 08:00:00,77.15,122.51,29.04,63.56,41.28,0.73,0.83,69.03,0.88,93.83,92.7,0.0,26.77
2026-02-02 09:00:00,77.04,122.31,29.03,63.43,53.88,3.5,0.85,53.32,1.14,108.52,219.15,0.0,29.21
2026-02-02 10:00:00,76.92,122.11,29.03,63.3,55.19,15.39,0.77,42.16,0.66,101.48,337.52,0.0,31.52
2026-02-02 11:00:00,76.81,121.91,29.02,63.18,48.57,33.54,0.49,35.48,0.82,127.44,452.68,0.0,33.1
2026-02-02 12:00:00,76.69,121.72,29.02,63.05,46.87,55.3,0.41,33.57,0.48,119.35,485.15,0.0,34.43
2026-02-02 13:00:00,76.58,121.52,29.01,62.92,35.07,83.14,0.35,37.54,1.09,172.79,436.47,0.0,34.29
2026-02-02 14:00:00,76.47,121.32,29.01,62.8,31.08,102.0,0.42,41.67,1.05,260.86,341.33,0.0,33.3
2026-02-02 15:00:00,76.35,121.12,29.0,62.67,27.57,104.87,0.3,44.37,1.13,258.25,219.35,0.0,32.27
2026-02-02 16:00:00,76.24,120.92,29.0,62.55,28.76,108.37,0.38,56.91,1.13,277.0,82.35,0.0,30.73
2026-02-02 17:00:00,76.12,120.73,28.99,62.42,29.01,79.36,0.36,68.57,1.16,275.91,24.38,0.0,29.13
2026-02-02 18:00:00,76.01,120.53,28.99,62.29,26.83,57.73,0.36,62.76,0.92,268.13,0.0,0.0,28.25
2026-02-02 19:00:00,75.89,120.33,28.98,62.17,33.38,46.73,0.33,53.69,0.94,255.34,0.0,0.0,27.44
2026-02-02 20:00:00,75.78,120.13,28.98,62.04,31.54,32.81,0.36,50.81,0.87,242.4,0.0,0.0,26.83
2026-02-02 21:00:00,75.66,119.93,28.97,61.91,47.68,15.78,0.45,52.07,0.81,263.95,0.0,0.0,26.46
2026-02-02 22:00:00,75.55,119.74,28.97,61.79,53.13,0.86,0.58,54.86,0.93,269.97,0.0,0.0,26.36
2026-02-02 23:00:00,75.43,119.54,28.97,61.66,43.22,0.86,0.79,60.78,0.98,268.59,0.0,0.0,25.6
2026-02-03 00:00:00,75.32,119.34,28.96,61.53,53.56,0.73,0.84,62.57,0.93,282.92,0.0,0.0,25.34
2026-02-03 01:00:00,75.2,119.14,28.96,61.41,57.47,0.61,1.06,63.81,0.73,291.32,0.0,0.0,24.98
2026-02-03 02:00:00,75.09,118.95,28.95,61.28,52.63,0.65,1.19,65.93,0.83,295.98,0.0,0.0,24.51
2026-02-03 03:00:00,74.97,118.75,28.95,61.16,55.56,0.46,1.22,72.71,0.85,294.55,0.0,0.0,24.16
2026-02-03 04:00:00,74.86,118.55,28.94,61.03,53.81,0.42,1.22,77.5,0.61,217.16,0.0,0.0,23.97
2026-02-03 05:00:00,74.74,118.35,28.94,60.9,54.0,0.15,1.21,78.67,0.75,233.83,0.0,0.0,23.95
2026-02-03 06:00:00,74.63,118.15,28.93,60.78,43.59,0.41,1.26,71.69,0.8,161.92,0.0,0.0,24.56
2026-02-03 07:00:00,74.51,117.96,28.93,60.65,51.19,0.41,1.22,68.04,0.57,135.44,5.12,0.0,24.44
2026-02-03 08:00:00,74.4,117.76,28.92,60.52,46.01,1.16,0.94,57.44,1.19,98.71,84.53,0.0,26.55
2026-02-03 09:00:00,74.28,117.56,28.92,60.4,13.91,4.1,0.97,47.11,1.2,98.0,207.93,0.0,28.8
2026-02-03 10:00:00,74.17,117.36,28.91,60.27,6.01,9.89,0.89,39.75,0.89,83.61,336.98,0.0,31.49
2026-02-03 11:00:00,74.05,117.17,28.91,60.15,3.19,23.39,0.81,33.95,0.75,178.86,414.6,0.0,33.16
2026-02-03 13:00:00,73.83,116.77,28.9,59.89,0.93,87.68,0.54,41.73,1.25,274.26,427.55,0.0,32.74
2026-02-03 14:00:00,73.71,116.57,28.9,59.77,2.15,87.36,0.43,42.12,1.25,276.58,368.23,0.0,32.39
2026-02-03 15:00:00,73.6,116.37,28.89,59.64,8.8,67.79,0.31,47.66,1.19,280.8,264.28,0.0,31.5
2026-02-03 18:00:00,73.25,115.78,28.88,59.26,1.71,45.75,0.42,55.86,0.94,256.43,0.0,0.0,27.92
2026-02-03 21:00:00,72.91,115.19,28.86,58.88,19.73,6.02,0.45,55.86,0.98,269.47,0.0,0.0,26.13
2026-02-03 22:00:00,72.79,114.99,28.86,58.76,46.97,0.72,0.61,58.45,0.97,281.06,0.0,0.0,25.76
2026-02-03 23:00:00,72.68,114.79,28.85,58.63,53.03,0.9,0.82,61.23,0.97,289.81,0.0,0.0,25.52
2026-02-04 11:00:00,71.3,112.42,28.8,57.11,41.49,21.4,0.5,33.04,1.24,93.9,487.0,0.0,34.02
2026-02-04 12:00:00,71.19,112.22,28.79,56.99,49.86,34.91,0.31,31.06,1.02,93.75,506.95,0.0,34.98
2026-02-04 13:00:00,71.07,112.02,28.79,56.86,33.57,54.72,0.2,29.95,0.68,119.52,476.8,0.0,35.97
2026-02-04 14:00:00,70.96,111.82,28.78,56.73,12.12,100.34,0.11,37.43,1.02,257.37,435.88,0.0,34.49
2026-02-04 15:00:00,70.84,111.63,28.78,56.61,11.2,98.31,0.07,36.19,0.98,253.79,312.7,0.0,33.91
2026-02-04 16:00:00,70.73,111.43,28.77,56.48,6.22,89.14,0.44,41.1,1.19,267.0,93.47,0.0,32.05
2026-02-04 17:00:00,70.61,111.23,28.77,56.36,6.54,87.06,0.39,48.83,0.95,263.31,25.18,0.0,30.34
2026-02-04 18:00:00,70.5,111.03,28.77,56.23,11.55,77.71,0.34,54.17,0.79,275.36,0.0,0.0,29.15
2026-02-04 19:00:00,70.38,110.84,28.76,56.1,13.24,67.06,0.32,56.67,0.99,265.2,0.0,0.0,28.47
2026-02-04 20:00:00,70.27,110.64,28.76,55.98,14.24,54.6,0.32,56.23,0.8,236.82,0.0,0.0,27.71
2026-02-04 21:00:00,70.15,110.44,28.75,55.85,49.03,13.7,0.38,55.34,0.91,273.81,0.0,0.0,27.11
2026-02-04 22:00:00,70.04,110.24,28.75,55.72,66.16,0.34,0.55,56.27,0.95,268.13,0.0,0.0,26.87
2026-02-04 23:00:00,69.92,110.04,28.74,55.6,58.2,0.68,0.74,60.87,0.98,271.46,0.0,0.0,26.21
2026-02-05 00:00:00,69.81,109.85,28.74,55.47,56.32,1.09,0.8,65.65,0.95,281.92,0.0,0.0,25.75
2026-02-05 01:00:00,69.69,109.65,28.73,55.34,46.57,0.59,1.01,68.21,0.83,230.69,0.0,0.0,25.41
2026-02-05 02:00:00,69.58,109.45,28.73,55.22,47.99,1.14,1.22,62.49,0.72,73.01,0.0,0.0,26.1
2026-02-05 03:00:00,69.46,109.25,28.72,55.09,46.24,0.33,1.21,66.01,0.58,155.02,0.0,0.0,25.82
2026-02-05 04:00:00,69.35,109.06,28.72,54.97,41.58,0.01,1.15,72.07,0.89,284.72,0.0,0.0,24.98
2026-02-05 05:00:00,69.23,108.86,28.71,54.84,45.21,0.03,1.1,70.21,0.58,223.02,0.0,0.0,24.96
2026-02-05 06:00:00,69.12,108.66,28.71,54.71,42.66,0.41,1.15,69.77,0.81,278.76,0.0,0.0,24.47
2026-02-05 07:00:00,69.0,108.46,28.7,54.59,41.91,0.49,1.18,69.49,0.93,277.84,6.2,0.0,24.4
2026-02-05 08:00:00,68.89,108.26,28.7,54.46,45.46,0.54,0.97,58.28,0.64,202.68,89.65,0.0,27.01
2026-02-05 09:00:00,68.78,108.07,28.7,54.33,51.85,2.71,0.91,39.31,1.14,101.67,218.07,0.0,30.46
2026-02-05 10:00:00,68.66,107.87,28.69,54.21,12.61,16.12,0.67,33.17,1.32,86.04,343.48,0.0,32.07
2026-02-05 11:00:00,68.55,107.67,28.69,54.08,4.68,31.47,0.49,29.97,1.26,104.35,446.6,0.0,33.42
2026-02-05 12:00:00,68.43,107.47,28.68,53.95,10.93,30.6,0.42,27.27,0.75,127.13,489.28,0.0,35.45
2026-02-05 13:00:00,68.32,107.27,28.68,53.83,4.0,57.17,0.35,28.73,0.6,215.84,462.83,0.0,35.58
2026-02-05 14:00:00,68.2,107.08,28.67,53.7,8.48,73.75,0.29,32.0,1.01,252.71,389.3,0.0,34.51
2026-02-05 15:00:00,68.09,106.88,28.67,53.58,0.79,58.97,0.21,33.25,1.13,260.32,257.73,0.0,33.51
2026-02-05 16:00:00,67.97,106.68,28.66,53.45,3.04,44.89,0.44,37.71,1.06,267.61,90.2,0.0,31.98
2026-02-05 17:00:00,67.86,106.48,28.66,53.32,3.82,45.04,0.37,46.04,1.01,281.97,25.28,0.0,30.41
2026-02-05 21:00:00,67.4,105.69,28.64,52.82,21.71,17.39,0.28,51.55,0.46,168.53,0.0,0.0,27.85
2026-02-05 22:00:00,67.28,105.49,28.64,52.69,32.73,1.39,0.37,51.42,0.73,258.3,0.0,0.0,27.05
2026-02-05 23:00:00,67.17,105.3,28.63,52.56,57.7,0.97,0.47,52.43,0.98,287.62,0.0,0.0,26.51
2026-02-06 00:00:00,67.05,105.1,28.63,52.44,67.39,1.27,0.64,54.95,0.86,290.62,0.0,0.0,26.14
2026-02-06 01:00:00,66.94,104.9,28.62,52.31,45.43,1.05,0.79,56.69,0.67,290.41,0.0,0.0,25.54
2026-02-06 02:00:00,66.82,104.7,28.62,52.19,6.78,1.09,0.85,58.74,0.91,287.9,0.0,0.0,25.13
2026-02-06 03:00:00,66.71,104.51,28.61,52.06,32.29,0.99,0.89,59.23,0.82,283.41,0.0,0.0,24.88
2026-02-06 04:00:00,66.59,104.31,28.61,51.93,56.85,1.28,0.93,61.19,0.69,290.81,0.0,0.0,24.64
2026-02-06 05:00:00,66.48,104.11,28.6,51.81,2.83,0.7,1.0,59.86,0.7,193.26,0.0,0.0,24.84
2026-02-06 07:00:00,66.25,103.71,28.59,51.55,7.62,0.85,0.87,56.29,0.79,171.13,7.88,0.0,25.2
2026-02-06 09:00:00,66.02,103.32,28.58,51.3,0.2,6.98,0.7,44.13,1.22,98.72,239.32,0.0,29.57
2026-02-06 11:00:00,65.79,102.92,28.57,51.05,49.28,32.64,0.58,32.13,1.38,107.47,462.1,0.0,33.12
2026-02-06 12:00:00,65.68,102.73,28.57,50.92,45.23,42.04,0.56,27.89,1.08,95.7,515.05,0.0,35.05
2026-02-06 13:00:00,65.56,102.53,28.57,50.8,26.57,65.77,0.49,27.02,0.75,185.28,458.27,0.0,35.94
2026-02-06 14:00:00,65.45,102.33,28.56,50.67,15.03,81.88,0.24,36.66,1.43,278.78,390.88,0.0,33.52
2026-02-06 15:00:00,65.33,102.13,28.56,50.54,16.02,68.95,0.13,43.48,1.36,277.98,269.0,0.0,32.47
2026-02-06 16:00:00,65.22,101.93,28.55,50.42,13.68,57.76,0.3,54.92,1.36,285.8,86.92,0.0,30.9
2026-02-06 17:00:00,65.1,101.74,28.55,50.29,16.57,52.15,0.26,53.71,1.13,280.01,27.12,0.0,30.08
2026-02-06 18:00:00,64.99,101.54,28.54,50.16,21.03,40.24,0.22,49.08,1.05,278.02,1.48,0.0,29.38
2026-02-06 19:00:00,64.87,101.34,28.54,50.04,21.8,39.88,0.22,41.8,1.11,270.99,0.0,0.0,28.77
2026-02-06 20:00:00,64.76,101.14,28.53,49.91,19.59,39.16,0.26,37.83,1.11,266.72,0.0,0.0,28.7
2026-02-06 21:00:00,64.64,100.94,28.53,49.79,25.15,27.09,0.27,39.68,0.91,260.08,0.0,0.0,27.68
2026-02-06 22:00:00,64.53,100.75,28.52,49.66,33.78,15.97,0.31,41.82,0.85,245.61,0.0,0.0,27.13
2026-02-06 23:00:00,64.41,100.55,28.52,49.53,47.2,3.61,0.39,43.94,0.94,271.5,0.0,0.0,26.55
2026-02-07 00:00:00,64.3,100.35,28.51,49.41,52.99,0.69,0.48,45.75,0.76,267.26,0.0,0.0,26.08
